# sf,power,energy,firstSentPacket,packetColid,packetTotalLost
8,20,92.8668,4984,3254,0
9,20,92.8703,4984,3255,0
8,20,92.8768,4985,3255,0
8,20,92.8804,4985,3256,0
9,20,92.8839,4986,3257,0
11,20,92.8904,4986,3257,0
9,20,92.9133,4987,3257,0
9,20,92.9197,4987,3257,0
8,20,92.9261,4987,3257,0
8,20,92.9297,4988,3258,0
9,20,92.9333,4988,3259,0
12,20,92.9397,4989,3259,0
10,20,92.9855,4990,3259,0
7,20,92.9984,4990,3259,0
8,20,93.0003,4991,3260,0
9,20,93.0039,4992,3261,0
10,20,93.0104,4992,3261,0
12,20,93.0232,4992,3261,0
11,20,93.0690,4993,3261,0
8,20,93.0919,4994,3261,0
8,20,93.0955,4995,3262,0
9,20,93.0991,4996,3263,0
11,20,93.1055,4996,3263,0
7,20,93.1284,4997,3263,0
8,20,93.1304,4998,3264,0
9,20,93.1339,4998,3265,0
9,20,93.1404,4998,3265,0
9,20,93.1468,4999,3265,0
7,20,93.1532,5000,3265,0
8,20,93.1552,5001,3266,0
9,20,93.1588,5002,3267,0
12,20,93.1652,5003,3267,0
9,20,93.2110,5003,3267,0
12,20,93.2174,5004,3267,0
9,20,93.2632,5005,3267,0
7,20,93.2697,5006,3267,0
8,20,93.2716,5006,3268,0
9,20,93.2752,5007,3269,0
8,20,93.2817,5008,3269,0
8,20,93.2852,5009,3270,0
9,20,93.2888,5010,3271,0
8,20,93.2952,5011,3271,0
8,20,93.2988,5011,3272,0
9,20,93.3024,5011,3273,0
12,20,93.3088,5011,3273,0
10,20,93.3546,5011,3273,0
12,20,93.3675,5012,3273,0
10,20,93.4133,5013,3273,0
10,20,93.4262,5013,3273,0
9,20,93.4390,5014,3273,0
12,20,93.4455,5015,3273,0
8,20,93.4913,5016,3273,0
8,20,93.4948,5017,3274,0
9,20,93.4984,5017,3275,0
10,20,93.5048,5018,3275,0
8,20,93.5177,5019,3275,0
8,20,93.5213,5019,3276,0
9,20,93.5249,5020,3277,0
7,20,93.5313,5021,3277,0
8,20,93.5333,5022,3278,0
9,20,93.5368,5023,3279,0
7,20,93.5433,5024,3279,0
8,20,93.5452,5024,3280,0
9,20,93.5488,5025,3281,0
10,20,93.5552,5026,3281,0
11,20,93.5681,5026,3281,0
8,20,93.5910,5027,3281,0
8,20,93.5946,5027,3282,0
9,20,93.5982,5027,3283,0
10,20,93.6046,5028,3283,0
12,20,93.6175,5029,3283,0
7,20,93.6633,5030,3283,0
8,20,93.6652,5031,3284,0
9,20,93.6688,5031,3285,0
11,20,93.6752,5031,3285,0
10,20,93.6981,5032,3285,0
9,20,93.7110,5032,3285,0
11,20,93.7174,5033,3285,0
8,20,93.7403,5034,3285,0
8,20,93.7439,5035,3286,0
9,20,93.7475,5035,3287,0
9,20,93.7539,5035,3287,0
8,20,93.7603,5036,3287,0
8,20,93.7639,5037,3288,0
9,20,93.7675,5038,3289,0
7,20,93.7739,5038,3289,0
8,20,93.7759,5039,3290,0
9,20,93.7795,5040,3291,0
9,20,93.7859,5040,3291,0
10,20,93.7923,5041,3291,0
12,20,93.8052,5042,3291,0
9,20,93.8510,5043,3291,0
9,20,93.8574,5044,3291,0
9,20,93.8639,5045,3291,0
8,20,93.8703,5046,3291,0
8,20,93.8739,5047,3292,0
9,20,93.8775,5048,3293,0
12,20,93.8839,5048,3293,0
7,20,93.9297,5049,3293,0
8,20,93.9317,5049,3294,0
9,20,93.9352,5050,3295,0
8,20,93.9417,5050,3295,0
8,20,93.9452,5050,3296,0
9,20,93.9488,5050,3297,0
9,20,93.9552,5050,3297,0
10,20,93.9617,5051,3297,0
11,20,93.9746,5052,3297,0
11,20,93.9974,5052,3297,0
12,20,94.0203,5053,3297,0
12,20,94.0661,5054,3297,0
9,20,94.1119,5055,3297,0
8,20,94.1184,5056,3297,0
8,20,94.1219,5056,3298,0
9,20,94.1255,5056,3299,0
9,20,94.1320,5056,3299,0
7,20,94.1384,5056,3299,0
8,20,94.1404,5057,3300,0
9,20,94.1439,5057,3301,0
12,20,94.1504,5057,3301,0
8,20,94.1962,5058,3301,0
8,20,94.1997,5058,3302,0
9,20,94.2033,5059,3303,0
9,20,94.2097,5060,3303,0
10,20,94.2162,5061,3303,0
11,20,94.2290,5061,3303,0
12,20,94.2519,5061,3303,0
9,20,94.2977,5062,3303,0
7,20,94.3042,5063,3303,0
8,20,94.3061,5063,3304,0
9,20,94.3097,5063,3305,0
7,20,94.3162,5064,3305,0
8,20,94.3181,5064,3306,0
9,20,94.3217,5065,3307,0
10,20,94.3281,5065,3307,0
10,20,94.3410,5065,3307,0
10,20,94.3539,5066,3307,0
11,20,94.3667,5066,3307,0
12,20,94.3896,5066,3307,0
11,20,94.4354,5066,3307,0
12,20,94.4583,5067,3307,0
9,20,94.5041,5067,3307,0
10,20,94.5106,5068,3307,0
12,20,94.5234,5069,3307,0
11,20,94.5692,5070,3307,0
11,20,94.5921,5070,3307,0
8,20,94.6150,5071,3307,0
8,20,94.6186,5072,3308,0
9,20,94.6222,5073,3309,0
12,20,94.6286,5074,3309,0
9,20,94.6744,5075,3309,0
11,20,94.6808,5076,3309,0
10,20,94.7037,5077,3309,0
10,20,94.7166,5077,3309,0
8,20,94.7295,5078,3309,0
8,20,94.7330,5079,3310,0
9,20,94.7366,5079,3311,0
7,20,94.7431,5080,3311,0
8,20,94.7450,5081,3312,0
9,20,94.7486,5081,3313,0
7,20,94.7550,5082,3313,0
8,20,94.7570,5082,3314,0
9,20,94.7606,5082,3315,0
10,20,94.7670,5083,3315,0
12,20,94.7799,5084,3315,0
9,20,94.8257,5084,3315,0
7,20,94.8321,5085,3315,0
8,20,94.8341,5085,3316,0
9,20,94.8376,5085,3317,0
12,20,94.8441,5086,3317,0
10,20,94.8899,5087,3317,0
12,20,94.9027,5088,3317,0
8,20,94.9485,5089,3317,0
8,20,94.9521,5090,3318,0
9,20,94.9557,5090,3319,0
12,20,94.9621,5090,3319,0
9,20,95.0079,5091,3319,0
10,20,95.0144,5092,3319,0
9,20,95.0272,5093,3319,0
11,20,95.0337,5094,3319,0
10,20,95.0566,5094,3319,0
11,20,95.0694,5094,3319,0
7,20,95.0923,5094,3319,0
8,20,95.0943,5095,3320,0
9,20,95.0979,5096,3321,0
12,20,95.1043,5096,3321,0
9,20,95.1501,5096,3321,0
11,20,95.1565,5097,3321,0
8,20,95.1794,5098,3321,0
8,20,95.1830,5099,3322,0
9,20,95.1866,5100,3323,0
11,20,95.1930,5101,3323,0
8,20,95.2159,5101,3323,0
8,20,95.2195,5102,3324,0
9,20,95.2231,5103,3325,0
10,20,95.2295,5104,3325,0
12,20,95.2424,5105,3325,0
7,20,95.2882,5106,3325,0
8,20,95.2901,5107,3326,0
9,20,95.2937,5107,3327,0
8,20,95.3001,5107,3327,0
8,20,95.3037,5107,3328,0
9,20,95.3073,5108,3329,0
8,20,95.3137,5109,3329,0
8,20,95.3173,5110,3330,0
9,20,95.3209,5110,3331,0
8,20,95.3273,5110,3331,0
8,20,95.3309,5110,3332,0
9,20,95.3344,5111,3333,0
7,20,95.3409,5112,3333,0
8,20,95.3428,5113,3334,0
9,20,95.3464,5114,3335,0
10,20,95.3529,5115,3335,0
8,20,95.3657,5116,3335,0
8,20,95.3693,5116,3336,0
9,20,95.3729,5117,3337,0
10,20,95.3793,5118,3337,0
8,20,95.3922,5119,3337,0
8,20,95.3958,5119,3338,0
9,20,95.3993,5120,3339,0
7,20,95.4058,5120,3339,0
8,20,95.4077,5121,3340,0
9,20,95.4113,5122,3341,0
10,20,95.4177,5123,3341,0
11,20,95.4306,5124,3341,0
8,20,95.4535,5124,3341,0
8,20,95.4571,5125,3342,0
9,20,95.4606,5126,3343,0
10,20,95.4671,5127,3343,0
12,20,95.4800,5127,3343,0
9,20,95.5258,5127,3343,0
7,20,95.5322,5127,3343,0
8,20,95.5342,5127,3344,0
9,20,95.5377,5127,3345,0
8,20,95.5442,5128,3345,0
8,20,95.5477,5129,3346,0
9,20,95.5513,5130,3347,0
11,20,95.5577,5130,3347,0
10,20,95.5806,5131,3347,0
9,20,95.5935,5132,3347,0
9,20,95.5999,5133,3347,0
9,20,95.6064,5134,3347,0
7,20,95.6128,5134,3347,0
8,20,95.6148,5135,3348,0
9,20,95.6184,5135,3349,0
11,20,95.6248,5136,3349,0
7,20,95.6477,5136,3349,0
8,20,95.6497,5137,3350,0
9,20,95.6532,5137,3351,0
12,20,95.6597,5138,3351,0
7,20,95.7055,5139,3351,0
8,20,95.7074,5140,3352,0
9,20,95.7110,5141,3353,0
9,20,95.7174,5142,3353,0
9,20,95.7239,5143,3353,0
12,20,95.7303,5144,3353,0
9,20,95.7761,5145,3353,0
9,20,95.7825,5146,3353,0
11,20,95.7890,5146,3353,0
11,20,95.8119,5146,3353,0
10,20,95.8348,5147,3353,0
7,20,95.8476,5148,3353,0
8,20,95.8496,5148,3354,0
9,20,95.8532,5148,3355,0
9,20,95.8596,5148,3355,0
9,20,95.8660,5149,3355,0
12,20,95.8725,5149,3355,0
12,20,95.9183,5150,3355,0
9,20,95.9641,5150,3355,0
9,20,95.9705,5151,3355,0
11,20,95.9769,5152,3355,0
12,20,95.9998,5152,3355,0
7,20,96.0456,5152,3355,0
8,20,96.0476,5153,3356,0
9,20,96.0512,5154,3357,0
7,20,96.0576,5155,3357,0
8,20,96.0596,5155,3358,0
9,20,96.0631,5155,3359,0
12,20,96.0696,5155,3359,0
8,20,96.1154,5155,3359,0
8,20,96.1190,5155,3360,0
9,20,96.1225,5155,3361,0
8,20,96.1290,5155,3361,0
8,20,96.1325,5156,3362,0
9,20,96.1361,5156,3363,0
9,20,96.1425,5157,3363,0
7,20,96.1490,5158,3363,0
8,20,96.1509,5158,3364,0
9,20,96.1545,5159,3365,0
10,20,96.1610,5159,3365,0
8,20,96.1738,5159,3365,0
8,20,96.1774,5159,3366,0
9,20,96.1810,5160,3367,0
12,20,96.1874,5160,3367,0
12,20,96.2332,5161,3367,0
11,20,96.2790,5162,3367,0
12,20,96.3019,5162,3367,0
12,20,96.3477,5163,3367,0
7,20,96.3935,5164,3367,0
8,20,96.3954,5164,3368,0
9,20,96.3990,5165,3369,0
10,20,96.4055,5166,3369,0
10,20,96.4183,5166,3369,0
10,20,96.4312,5167,3369,0
12,20,96.4441,5168,3369,0
11,20,96.4899,5169,3369,0
10,20,96.5128,5169,3369,0
9,20,96.5256,5170,3369,0
10,20,96.5321,5171,3369,0
11,20,96.5449,5172,3369,0
10,20,96.5678,5172,3369,0
11,20,96.5807,5173,3369,0
7,20,96.6036,5174,3369,0
8,20,96.6056,5175,3370,0
9,20,96.6091,5176,3371,0
12,20,96.6156,5177,3371,0
11,20,96.6614,5178,3371,0
11,20,96.6843,5179,3371,0
12,20,96.7072,5179,3371,0
8,20,96.7530,5179,3371,0
8,20,96.7565,5179,3372,0
9,20,96.7601,5179,3373,0
7,20,96.7666,5180,3373,0
8,20,96.7685,5181,3374,0
9,20,96.7721,5182,3375,0
9,20,96.7785,5183,3375,0
11,20,96.7850,5184,3375,0
9,20,96.8079,5185,3375,0
11,20,96.8143,5185,3375,0
11,20,96.8372,5185,3375,0
9,20,96.8601,5186,3375,0
9,20,96.8665,5186,3375,0
10,20,96.8730,5187,3375,0
7,20,96.8858,5188,3375,0
8,20,96.8878,5188,3376,0
9,20,96.8914,5188,3377,0
11,20,96.8978,5189,3377,0
9,20,96.9207,5190,3377,0
7,20,96.9271,5191,3377,0
8,20,96.9291,5191,3378,0
9,20,96.9327,5192,3379,0
12,20,96.9391,5193,3379,0
11,20,96.9849,5193,3379,0
7,20,97.0078,5194,3379,0
8,20,97.0098,5194,3380,0
9,20,97.0133,5194,3381,0
12,20,97.0198,5194,3381,0
9,20,97.0656,5195,3381,0
7,20,97.0720,5195,3381,0
8,20,97.0740,5196,3382,0
9,20,97.0775,5196,3383,0
10,20,97.0840,5197,3383,0
7,20,97.0969,5197,3383,0
8,20,97.0988,5197,3384,0
9,20,97.1024,5198,3385,0
9,20,97.1088,5198,3385,0
7,20,97.1153,5199,3385,0
8,20,97.1172,5200,3386,0
9,20,97.1208,5201,3387,0
7,20,97.1272,5202,3387,0
8,20,97.1292,5202,3388,0
9,20,97.1328,5202,3389,0
12,20,97.1392,5202,3389,0
8,20,97.1850,5203,3389,0
8,20,97.1886,5203,3390,0
9,20,97.1922,5203,3391,0
10,20,97.1986,5204,3391,0
9,20,97.2115,5205,3391,0
12,20,97.2179,5206,3391,0
10,20,97.2637,5207,3391,0
10,20,97.2766,5208,3391,0
7,20,97.2894,5208,3391,0
8,20,97.2914,5208,3392,0
9,20,97.2950,5208,3393,0
10,20,97.3014,5209,3393,0
9,20,97.3143,5210,3393,0
11,20,97.3207,5210,3393,0
12,20,97.3436,5211,3393,0
12,20,97.3894,5212,3393,0
8,20,97.4352,5212,3393,0
8,20,97.4388,5212,3394,0
9,20,97.4423,5213,3395,0
12,20,97.4488,5213,3395,0
12,20,97.4946,5214,3395,0
8,20,97.5404,5214,3395,0
8,20,97.5439,5215,3396,0
9,20,97.5475,5216,3397,0
10,20,97.5540,5217,3397,0
8,20,97.5668,5218,3397,0
8,20,97.5704,5219,3398,0
9,20,97.5740,5220,3399,0
11,20,97.5804,5221,3399,0
10,20,97.6033,5222,3399,0
11,20,97.6162,5223,3399,0
7,20,97.6391,5224,3399,0
8,20,97.6410,5224,3400,0
9,20,97.6446,5225,3401,0
9,20,97.6510,5226,3401,0
8,20,97.6575,5227,3401,0
8,20,97.6611,5227,3402,0
9,20,97.6646,5228,3403,0
7,20,97.6711,5229,3403,0
8,20,97.6730,5230,3404,0
9,20,97.6766,5231,3405,0
7,20,97.6830,5232,3405,0
8,20,97.6850,5233,3406,0
9,20,97.6886,5234,3407,0
12,20,97.6950,5235,3407,0
12,20,97.7408,5236,3407,0
12,20,97.7866,5236,3407,0
11,20,97.8324,5237,3407,0
7,20,97.8553,5237,3407,0
8,20,97.8573,5237,3408,0
9,20,97.8608,5238,3409,0
7,20,97.8673,5239,3409,0
8,20,97.8692,5240,3410,0
9,20,97.8728,5240,3411,0
9,20,97.8792,5241,3411,0
11,20,97.8857,5242,3411,0
7,20,97.9086,5242,3411,0
8,20,97.9105,5242,3412,0
9,20,97.9141,5242,3413,0
8,20,97.9206,5242,3413,0
8,20,97.9241,5242,3414,0
9,20,97.9277,5243,3415,0
10,20,97.9341,5243,3415,0
11,20,97.9470,5244,3415,0
10,20,97.9699,5244,3415,0
7,20,97.9828,5244,3415,0
8,20,97.9847,5245,3416,0
9,20,97.9883,5245,3417,0
10,20,97.9947,5246,3417,0
7,20,98.0076,5247,3417,0
8,20,98.0096,5248,3418,0
9,20,98.0132,5249,3419,0
11,20,98.0196,5250,3419,0
8,20,98.0425,5251,3419,0
8,20,98.0461,5252,3420,0
9,20,98.0496,5253,3421,0
10,20,98.0561,5254,3421,0
8,20,98.0689,5254,3421,0
8,20,98.0725,5255,3422,0
9,20,98.0761,5255,3423,0
12,20,98.0825,5256,3423,0
11,20,98.1283,5257,3423,0
10,20,98.1512,5258,3423,0
10,20,98.1641,5259,3423,0
10,20,98.1770,5260,3423,0
7,20,98.1898,5260,3423,0
8,20,98.1918,5261,3424,0
9,20,98.1954,5262,3425,0
9,20,98.2018,5262,3425,0
11,20,98.2082,5263,3425,0
12,20,98.2311,5263,3425,0
11,20,98.2769,5264,3425,0
9,20,98.2998,5265,3425,0
11,20,98.3063,5266,3425,0
9,20,98.3292,5267,3425,0
8,20,98.3356,5268,3425,0
8,20,98.3392,5269,3426,0
9,20,98.3427,5270,3427,0
8,20,98.3492,5270,3427,0
8,20,98.3528,5271,3428,0
9,20,98.3563,5271,3429,0
12,20,98.3628,5272,3429,0
7,20,98.4086,5272,3429,0
8,20,98.4105,5273,3430,0
9,20,98.4141,5274,3431,0
12,20,98.4205,5275,3431,0
9,20,98.4663,5275,3431,0
8,20,98.4728,5276,3431,0
8,20,98.4763,5277,3432,0
9,20,98.4799,5278,3433,0
10,20,98.4863,5278,3433,0
8,20,98.4992,5279,3433,0
8,20,98.5028,5280,3434,0
9,20,98.5064,5281,3435,0
9,20,98.5128,5281,3435,0
12,20,98.5192,5282,3435,0
8,20,98.5650,5283,3435,0
8,20,98.5686,5283,3436,0
9,20,98.5722,5284,3437,0
7,20,98.5786,5284,3437,0
8,20,98.5806,5285,3438,0
9,20,98.5842,5286,3439,0
9,20,98.5906,5286,3439,0
12,20,98.5970,5286,3439,0
7,20,98.6428,5287,3439,0
8,20,98.6448,5288,3440,0
9,20,98.6484,5288,3441,0
7,20,98.6548,5288,3441,0
8,20,98.6568,5289,3442,0
9,20,98.6603,5289,3443,0
9,20,98.6668,5290,3443,0
8,20,98.6732,5290,3443,0
8,20,98.6768,5290,3444,0
9,20,98.6803,5291,3445,0
7,20,98.6868,5291,3445,0
8,20,98.6887,5292,3446,0
9,20,98.6923,5292,3447,0
11,20,98.6988,5293,3447,0
9,20,98.7217,5293,3447,0
11,20,98.7281,5294,3447,0
7,20,98.7510,5295,3447,0
8,20,98.7530,5296,3448,0
9,20,98.7565,5297,3449,0
8,20,98.7630,5297,3449,0
8,20,98.7665,5298,3450,0
9,20,98.7701,5299,3451,0
7,20,98.7765,5299,3451,0
8,20,98.7785,5299,3452,0
9,20,98.7821,5300,3453,0
7,20,98.7885,5300,3453,0
8,20,98.7905,5300,3454,0
9,20,98.7941,5301,3455,0
10,20,98.8005,5302,3455,0
9,20,98.8134,5302,3455,0
10,20,98.8198,5302,3455,0
8,20,98.8327,5303,3455,0
8,20,98.8362,5304,3456,0
9,20,98.8398,5305,3457,0
7,20,98.8462,5306,3457,0
8,20,98.8482,5307,3458,0
9,20,98.8518,5307,3459,0
12,20,98.8582,5307,3459,0
11,20,98.9040,5308,3459,0
9,20,98.9269,5308,3459,0
8,20,98.9334,5309,3459,0
8,20,98.9369,5309,3460,0
9,20,98.9405,5309,3461,0
7,20,98.9469,5310,3461,0
8,20,98.9489,5311,3462,0
9,20,98.9525,5312,3463,0
12,20,98.9589,5312,3463,0
8,20,99.0047,5313,3463,0
8,20,99.0083,5313,3464,0
9,20,99.0118,5313,3465,0
10,20,99.0183,5314,3465,0
9,20,99.0312,5315,3465,0
9,20,99.0376,5316,3465,0
7,20,99.0440,5317,3465,0
8,20,99.0460,5318,3466,0
9,20,99.0496,5319,3467,0
8,20,99.0560,5320,3467,0
8,20,99.0596,5321,3468,0
9,20,99.0631,5321,3469,0
12,20,99.0696,5322,3469,0
11,20,99.1154,5323,3469,0
10,20,99.1383,5323,3469,0
7,20,99.1511,5323,3469,0
8,20,99.1531,5324,3470,0
9,20,99.1567,5325,3471,0
11,20,99.1631,5326,3471,0
12,20,99.1860,5326,3471,0
10,20,99.2318,5327,3471,0
9,20,99.2447,5328,3471,0
8,20,99.2511,5329,3471,0
8,20,99.2547,5329,3472,0
9,20,99.2583,5330,3473,0
9,20,99.2647,5330,3473,0
9,20,99.2711,5331,3473,0
12,20,99.2776,5331,3473,0
7,20,99.3234,5331,3473,0
8,20,99.3253,5332,3474,0
9,20,99.3289,5333,3475,0
7,20,99.3353,5333,3475,0
8,20,99.3373,5333,3476,0
9,20,99.3409,5334,3477,0
12,20,99.3473,5335,3477,0
8,20,99.3931,5335,3477,0
8,20,99.3967,5336,3478,0
9,20,99.4003,5337,3479,0
10,20,99.4067,5338,3479,0
8,20,99.4196,5338,3479,0
8,20,99.4231,5338,3480,0
9,20,99.4267,5338,3481,0
12,20,99.4331,5338,3481,0
7,20,99.4789,5339,3481,0
8,20,99.4809,5340,3482,0
9,20,99.4845,5340,3483,0
11,20,99.4909,5341,3483,0
12,20,99.5138,5342,3483,0
10,20,99.5596,5343,3483,0
10,20,99.5725,5344,3483,0
7,20,99.5854,5345,3483,0
8,20,99.5873,5346,3484,0
9,20,99.5909,5346,3485,0
10,20,99.5973,5347,3485,0
11,20,99.6102,5347,3485,0
8,20,99.6331,5347,3485,0
8,20,99.6367,5347,3486,0
9,20,99.6402,5348,3487,0
9,20,99.6467,5349,3487,0
7,20,99.6531,5349,3487,0
8,20,99.6551,5350,3488,0
9,20,99.6586,5351,3489,0
10,20,99.6651,5351,3489,0
9,20,99.6780,5352,3489,0
8,20,99.6844,5352,3489,0
8,20,99.6880,5352,3490,0
9,20,99.6915,5353,3491,0
8,20,99.6980,5353,3491,0
8,20,99.7015,5354,3492,0
9,20,99.7051,5355,3493,0
12,20,99.7116,5356,3493,0
12,20,99.7574,5357,3493,0
10,20,99.8031,5358,3493,0
12,20,99.8160,5359,3493,0
9,20,99.8618,5359,3493,0
7,20,99.8682,5360,3493,0
8,20,99.8702,5361,3494,0
9,20,99.8738,5362,3495,0
8,20,99.8802,5363,3495,0
8,20,99.8838,5364,3496,0
9,20,99.8874,5364,3497,0
11,20,99.8938,5365,3497,0
10,20,99.9167,5366,3497,0
8,20,99.9296,5366,3497,0
8,20,99.9331,5366,3498,0
9,20,99.9367,5367,3499,0
11,20,99.9432,5367,3499,0
12,20,99.9661,5367,3499,0
10,20,100.0118,5368,3499,0
12,20,100.0247,5368,3499,0
8,20,100.0705,5369,3499,0
8,20,100.0741,5370,3500,0
9,20,100.0777,5371,3501,0
8,20,100.0841,5371,3501,0
8,20,100.0877,5372,3502,0
9,20,100.0912,5372,3503,0
9,20,100.0977,5372,3503,0
10,20,100.1041,5373,3503,0
10,20,100.1170,5374,3503,0
9,20,100.1299,5375,3503,0
7,20,100.1363,5375,3503,0
8,20,100.1383,5375,3504,0
9,20,100.1418,5376,3505,0
10,20,100.1483,5377,3505,0
8,20,100.1611,5378,3505,0
8,20,100.1647,5379,3506,0
9,20,100.1683,5380,3507,0
11,20,100.1747,5381,3507,0
10,20,100.1976,5382,3507,0
7,20,100.2105,5383,3507,0
8,20,100.2125,5384,3508,0
9,20,100.2160,5385,3509,0
10,20,100.2225,5386,3509,0
10,20,100.2353,5387,3509,0
12,20,100.2482,5388,3509,0
10,20,100.2940,5389,3509,0
9,20,100.3069,5389,3509,0
8,20,100.3133,5390,3509,0
8,20,100.3169,5391,3510,0
9,20,100.3205,5392,3511,0
11,20,100.3269,5392,3511,0
11,20,100.3498,5392,3511,0
7,20,100.3727,5392,3511,0
8,20,100.3746,5393,3512,0
9,20,100.3782,5393,3513,0
7,20,100.3847,5394,3513,0
8,20,100.3866,5395,3514,0
9,20,100.3902,5396,3515,0
8,20,100.3966,5397,3515,0
8,20,100.4002,5398,3516,0
9,20,100.4038,5398,3517,0
7,20,100.4102,5398,3517,0
8,20,100.4122,5398,3518,0
9,20,100.4158,5399,3519,0
9,20,100.4222,5400,3519,0
12,20,100.4286,5401,3519,0
8,20,100.4744,5402,3519,0
8,20,100.4780,5403,3520,0
9,20,100.4816,5403,3521,0
12,20,100.4880,5404,3521,0
9,20,100.5338,5405,3521,0
9,20,100.5402,5406,3521,0
9,20,100.5467,5406,3521,0
11,20,100.5531,5407,3521,0
11,20,100.5760,5408,3521,0
8,20,100.5989,5408,3521,0
8,20,100.6025,5409,3522,0
9,20,100.6060,5409,3523,0
12,20,100.6125,5410,3523,0
12,20,100.6583,5411,3523,0
10,20,100.7041,5411,3523,0
9,20,100.7169,5412,3523,0
12,20,100.7234,5412,3523,0
10,20,100.7692,5413,3523,0
8,20,100.7820,5413,3523,0
8,20,100.7856,5414,3524,0
9,20,100.7892,5414,3525,0
11,20,100.7956,5415,3525,0
9,20,100.8185,5416,3525,0
11,20,100.8250,5417,3525,0
11,20,100.8479,5418,3525,0
10,20,100.8708,5419,3525,0
11,20,100.8836,5420,3525,0
10,20,100.9065,5421,3525,0
9,20,100.9194,5422,3525,0
7,20,100.9258,5422,3525,0
8,20,100.9278,5423,3526,0
9,20,100.9314,5424,3527,0
10,20,100.9378,5425,3527,0
9,20,100.9507,5426,3527,0
9,20,100.9571,5426,3527,0
12,20,100.9635,5427,3527,0
8,20,101.0093,5428,3527,0
8,20,101.0129,5428,3528,0
9,20,101.0165,5429,3529,0
11,20,101.0229,5430,3529,0
12,20,101.0458,5431,3529,0
11,20,101.0916,5432,3529,0
11,20,101.1145,5432,3529,0
10,20,101.1374,5433,3529,0
11,20,101.1503,5434,3529,0
11,20,101.1732,5434,3529,0
10,20,101.1961,5434,3529,0
10,20,101.2090,5434,3529,0
11,20,101.2218,5435,3529,0
11,20,101.2447,5436,3529,0
12,20,101.2676,5437,3529,0
9,20,101.3134,5438,3529,0
7,20,101.3198,5438,3529,0
8,20,101.3218,5439,3530,0
9,20,101.3254,5440,3531,0
10,20,101.3318,5440,3531,0
11,20,101.3447,5440,3531,0
11,20,101.3676,5441,3531,0
8,20,101.3905,5442,3531,0
8,20,101.3941,5442,3532,0
9,20,101.3976,5443,3533,0
7,20,101.4041,5443,3533,0
8,20,101.4060,5444,3534,0
9,20,101.4096,5445,3535,0
11,20,101.4160,5445,3535,0
9,20,101.4389,5446,3535,0
9,20,101.4454,5447,3535,0
7,20,101.4518,5448,3535,0
8,20,101.4538,5448,3536,0
9,20,101.4574,5449,3537,0
10,20,101.4638,5450,3537,0
12,20,101.4767,5451,3537,0
11,20,101.5225,5452,3537,0
9,20,101.5454,5453,3537,0
8,20,101.5518,5453,3537,0
8,20,101.5554,5453,3538,0
9,20,101.5589,5454,3539,0
11,20,101.5654,5455,3539,0
12,20,101.5883,5456,3539,0
9,20,101.6341,5456,3539,0
10,20,101.6405,5456,3539,0
7,20,101.6534,5456,3539,0
8,20,101.6553,5457,3540,0
9,20,101.6589,5458,3541,0
12,20,101.6653,5459,3541,0
7,20,101.7111,5459,3541,0
8,20,101.7131,5460,3542,0
9,20,101.7167,5460,3543,0
11,20,101.7231,5460,3543,0
10,20,101.7460,5461,3543,0
11,20,101.7589,5462,3543,0
7,20,101.7818,5463,3543,0
8,20,101.7837,5464,3544,0
9,20,101.7873,5465,3545,0
10,20,101.7938,5466,3545,0
9,20,101.8066,5467,3545,0
8,20,101.8131,5468,3545,0
8,20,101.8166,5469,3546,0
9,20,101.8202,5470,3547,0
8,20,101.8266,5470,3547,0
8,20,101.8302,5470,3548,0
9,20,101.8338,5470,3549,0
11,20,101.8402,5470,3549,0
7,20,101.8631,5470,3549,0
8,20,101.8651,5471,3550,0
9,20,101.8687,5471,3551,0
8,20,101.8751,5472,3551,0
8,20,101.8787,5473,3552,0
9,20,101.8822,5474,3553,0
9,20,101.8887,5475,3553,0
8,20,101.8951,5475,3553,0
8,20,101.8987,5476,3554,0
9,20,101.9023,5477,3555,0
12,20,101.9087,5478,3555,0
11,20,101.9545,5479,3555,0
9,20,101.9774,5479,3555,0
11,20,101.9838,5480,3555,0
7,20,102.0067,5480,3555,0
8,20,102.0087,5480,3556,0
9,20,102.0123,5481,3557,0
7,20,102.0187,5482,3557,0
8,20,102.0207,5483,3558,0
9,20,102.0242,5484,3559,0
8,20,102.0307,5485,3559,0
8,20,102.0342,5485,3560,0
9,20,102.0378,5485,3561,0
10,20,102.0442,5485,3561,0
8,20,102.0571,5486,3561,0
8,20,102.0607,5486,3562,0
9,20,102.0643,5487,3563,0
8,20,102.0707,5488,3563,0
8,20,102.0743,5489,3564,0
9,20,102.0778,5490,3565,0
7,20,102.0843,5490,3565,0
8,20,102.0862,5491,3566,0
9,20,102.0898,5492,3567,0
8,20,102.0963,5493,3567,0
8,20,102.0998,5494,3568,0
9,20,102.1034,5495,3569,0
9,20,102.1098,5496,3569,0
12,20,102.1163,5497,3569,0
12,20,102.1621,5497,3569,0
7,20,102.2079,5498,3569,0
8,20,102.2098,5499,3570,0
9,20,102.2134,5499,3571,0
12,20,102.2198,5500,3571,0
7,20,102.2656,5501,3571,0
8,20,102.2676,5502,3572,0
9,20,102.2712,5503,3573,0
8,20,102.2776,5504,3573,0
8,20,102.2812,5505,3574,0
9,20,102.2848,5506,3575,0
