# sf,power,energy,firstSentPacket,packetColid,packetTotalLost
7,20,271.3479,14651,9482,0
8,20,271.3499,14651,9483,0
9,20,271.3535,14652,9484,0
12,20,271.3599,14653,9484,0
11,20,271.4057,14654,9484,0
10,20,271.4286,14655,9484,0
11,20,271.4415,14656,9484,0
7,20,271.4644,14656,9484,0
8,20,271.4663,14657,9485,0
9,20,271.4699,14657,9486,0
12,20,271.4763,14658,9486,0
12,20,271.5221,14659,9486,0
7,20,271.5679,14660,9486,0
8,20,271.5699,14661,9487,0
9,20,271.5735,14661,9488,0
7,20,271.5799,14662,9488,0
8,20,271.5819,14663,9489,0
9,20,271.5854,14664,9490,0
12,20,271.5919,14664,9490,0
9,20,271.6377,14664,9490,0
7,20,271.6441,14664,9490,0
8,20,271.6461,14664,9491,0
9,20,271.6496,14665,9492,0
8,20,271.6561,14665,9492,0
8,20,271.6597,14666,9493,0
9,20,271.6632,14667,9494,0
7,20,271.6697,14667,9494,0
8,20,271.6716,14668,9495,0
9,20,271.6752,14669,9496,0
10,20,271.6816,14670,9496,0
12,20,271.6945,14670,9496,0
7,20,271.7403,14671,9496,0
8,20,271.7423,14671,9497,0
9,20,271.7458,14671,9498,0
11,20,271.7523,14672,9498,0
9,20,271.7752,14672,9498,0
8,20,271.7816,14673,9498,0
8,20,271.7852,14674,9499,0
9,20,271.7888,14675,9500,0
12,20,271.7952,14675,9500,0
11,20,271.8410,14676,9500,0
10,20,271.8639,14677,9500,0
11,20,271.8768,14678,9500,0
9,20,271.8997,14679,9500,0
11,20,271.9061,14679,9500,0
11,20,271.9290,14680,9500,0
9,20,271.9519,14681,9500,0
11,20,271.9583,14682,9500,0
11,20,271.9812,14683,9500,0
9,20,272.0041,14683,9500,0
11,20,272.0106,14684,9500,0
10,20,272.0334,14685,9500,0
8,20,272.0463,14685,9500,0
8,20,272.0499,14685,9501,0
9,20,272.0535,14685,9502,0
7,20,272.0599,14685,9502,0
8,20,272.0619,14686,9503,0
9,20,272.0654,14686,9504,0
7,20,272.0719,14687,9504,0
8,20,272.0738,14687,9505,0
9,20,272.0774,14688,9506,0
8,20,272.0838,14689,9506,0
8,20,272.0874,14690,9507,0
9,20,272.0910,14691,9508,0
7,20,272.0974,14692,9508,0
8,20,272.0994,14693,9509,0
9,20,272.1030,14694,9510,0
12,20,272.1094,14695,9510,0
7,20,272.1552,14696,9510,0
8,20,272.1572,14696,9511,0
9,20,272.1607,14696,9512,0
11,20,272.1672,14696,9512,0
11,20,272.1901,14696,9512,0
12,20,272.2130,14697,9512,0
9,20,272.2588,14698,9512,0
10,20,272.2652,14699,9512,0
11,20,272.2781,14700,9512,0
11,20,272.3010,14701,9512,0
8,20,272.3239,14701,9512,0
8,20,272.3274,14702,9513,0
9,20,272.3310,14702,9514,0
7,20,272.3374,14703,9514,0
8,20,272.3394,14703,9515,0
9,20,272.3430,14704,9516,0
12,20,272.3494,14704,9516,0
10,20,272.3952,14705,9516,0
11,20,272.4081,14706,9516,0
12,20,272.4310,14707,9516,0
10,20,272.4768,14707,9516,0
9,20,272.4897,14708,9516,0
10,20,272.4961,14709,9516,0
10,20,272.5090,14710,9516,0
12,20,272.5218,14711,9516,0
9,20,272.5676,14711,9516,0
7,20,272.5741,14712,9516,0
8,20,272.5760,14713,9517,0
9,20,272.5796,14714,9518,0
11,20,272.5860,14715,9518,0
8,20,272.6089,14716,9518,0
8,20,272.6125,14717,9519,0
9,20,272.6161,14718,9520,0
11,20,272.6225,14718,9520,0
10,20,272.6454,14719,9520,0
10,20,272.6583,14720,9520,0
11,20,272.6712,14720,9520,0
11,20,272.6941,14720,9520,0
7,20,272.7170,14720,9520,0
8,20,272.7189,14720,9521,0
9,20,272.7225,14721,9522,0
9,20,272.7289,14722,9522,0
9,20,272.7354,14723,9522,0
9,20,272.7418,14723,9522,0
10,20,272.7482,14724,9522,0
9,20,272.7611,14724,9522,0
8,20,272.7675,14725,9522,0
8,20,272.7711,14726,9523,0
9,20,272.7747,14727,9524,0
12,20,272.7811,14728,9524,0
12,20,272.8269,14728,9524,0
11,20,272.8727,14728,9524,0
10,20,272.8956,14729,9524,0
10,20,272.9085,14730,9524,0
9,20,272.9214,14731,9524,0
7,20,272.9278,14732,9524,0
8,20,272.9298,14732,9525,0
9,20,272.9333,14733,9526,0
12,20,272.9398,14733,9526,0
10,20,272.9856,14733,9526,0
12,20,272.9984,14733,9526,0
12,20,273.0442,14734,9526,0
7,20,273.0900,14734,9526,0
8,20,273.0920,14735,9527,0
9,20,273.0956,14736,9528,0
11,20,273.1020,14737,9528,0
11,20,273.1249,14738,9528,0
7,20,273.1478,14739,9528,0
8,20,273.1498,14740,9529,0
9,20,273.1533,14740,9530,0
12,20,273.1598,14740,9530,0
7,20,273.2056,14741,9530,0
8,20,273.2075,14742,9531,0
9,20,273.2111,14743,9532,0
9,20,273.2175,14744,9532,0
9,20,273.2240,14745,9532,0
9,20,273.2304,14746,9532,0
7,20,273.2368,14746,9532,0
8,20,273.2388,14747,9533,0
9,20,273.2424,14748,9534,0
12,20,273.2488,14749,9534,0
9,20,273.2946,14750,9534,0
8,20,273.3010,14750,9534,0
8,20,273.3046,14750,9535,0
9,20,273.3082,14751,9536,0
12,20,273.3146,14751,9536,0
8,20,273.3604,14751,9536,0
8,20,273.3640,14752,9537,0
9,20,273.3676,14753,9538,0
10,20,273.3740,14754,9538,0
9,20,273.3869,14755,9538,0
8,20,273.3933,14756,9538,0
8,20,273.3969,14756,9539,0
9,20,273.4005,14756,9540,0
10,20,273.4069,14756,9540,0
7,20,273.4198,14757,9540,0
8,20,273.4217,14757,9541,0
9,20,273.4253,14757,9542,0
11,20,273.4317,14757,9542,0
7,20,273.4546,14757,9542,0
8,20,273.4566,14758,9543,0
9,20,273.4602,14758,9544,0
10,20,273.4666,14758,9544,0
12,20,273.4795,14759,9544,0
11,20,273.5253,14759,9544,0
10,20,273.5482,14759,9544,0
10,20,273.5610,14759,9544,0
10,20,273.5739,14759,9544,0
10,20,273.5868,14760,9544,0
10,20,273.5997,14760,9544,0
9,20,273.6125,14761,9544,0
10,20,273.6190,14761,9544,0
12,20,273.6318,14762,9544,0
9,20,273.6776,14763,9544,0
10,20,273.6841,14763,9544,0
10,20,273.6969,14764,9544,0
10,20,273.7098,14765,9544,0
7,20,273.7227,14766,9544,0
8,20,273.7246,14766,9545,0
9,20,273.7282,14766,9546,0
9,20,273.7346,14766,9546,0
10,20,273.7411,14766,9546,0
8,20,273.7540,14766,9546,0
8,20,273.7575,14767,9547,0
9,20,273.7611,14768,9548,0
9,20,273.7675,14768,9548,0
12,20,273.7740,14769,9548,0
12,20,273.8198,14769,9548,0
12,20,273.8656,14769,9548,0
8,20,273.9114,14770,9548,0
8,20,273.9149,14771,9549,0
9,20,273.9185,14771,9550,0
7,20,273.9249,14772,9550,0
8,20,273.9269,14772,9551,0
9,20,273.9305,14772,9552,0
11,20,273.9369,14773,9552,0
12,20,273.9598,14773,9552,0
11,20,274.0056,14773,9552,0
10,20,274.0285,14773,9552,0
9,20,274.0414,14773,9552,0
10,20,274.0478,14774,9552,0
12,20,274.0607,14775,9552,0
12,20,274.1065,14776,9552,0
12,20,274.1523,14777,9552,0
11,20,274.1981,14778,9552,0
12,20,274.2210,14778,9552,0
12,20,274.2668,14778,9552,0
7,20,274.3126,14779,9552,0
8,20,274.3145,14779,9553,0
9,20,274.3181,14779,9554,0
11,20,274.3245,14780,9554,0
7,20,274.3474,14780,9554,0
8,20,274.3494,14780,9555,0
9,20,274.3530,14780,9556,0
10,20,274.3594,14781,9556,0
10,20,274.3723,14782,9556,0
7,20,274.3851,14782,9556,0
8,20,274.3871,14783,9557,0
9,20,274.3907,14784,9558,0
10,20,274.3971,14785,9558,0
8,20,274.4100,14786,9558,0
8,20,274.4136,14787,9559,0
9,20,274.4171,14788,9560,0
11,20,274.4236,14789,9560,0
7,20,274.4465,14790,9560,0
8,20,274.4484,14790,9561,0
9,20,274.4520,14791,9562,0
12,20,274.4584,14791,9562,0
8,20,274.5042,14792,9562,0
8,20,274.5078,14792,9563,0
9,20,274.5114,14792,9564,0
7,20,274.5178,14793,9564,0
8,20,274.5198,14793,9565,0
9,20,274.5234,14793,9566,0
9,20,274.5298,14793,9566,0
10,20,274.5362,14794,9566,0
8,20,274.5491,14794,9566,0
8,20,274.5527,14795,9567,0
9,20,274.5562,14796,9568,0
10,20,274.5627,14797,9568,0
8,20,274.5756,14797,9568,0
8,20,274.5791,14797,9569,0
9,20,274.5827,14798,9570,0
10,20,274.5891,14799,9570,0
9,20,274.6020,14800,9570,0
12,20,274.6084,14801,9570,0
12,20,274.6542,14802,9570,0
12,20,274.7000,14803,9570,0
8,20,274.7458,14804,9570,0
8,20,274.7494,14805,9571,0
9,20,274.7530,14805,9572,0
9,20,274.7594,14805,9572,0
12,20,274.7658,14806,9572,0
12,20,274.8116,14806,9572,0
9,20,274.8574,14807,9572,0
9,20,274.8639,14807,9572,0
10,20,274.8703,14807,9572,0
7,20,274.8832,14807,9572,0
8,20,274.8851,14808,9573,0
9,20,274.8887,14809,9574,0
8,20,274.8952,14809,9574,0
8,20,274.8987,14809,9575,0
9,20,274.9023,14810,9576,0
10,20,274.9087,14810,9576,0
12,20,274.9216,14810,9576,0
8,20,274.9674,14811,9576,0
8,20,274.9710,14811,9577,0
9,20,274.9746,14812,9578,0
7,20,274.9810,14812,9578,0
8,20,274.9830,14812,9579,0
9,20,274.9865,14813,9580,0
8,20,274.9930,14813,9580,0
8,20,274.9965,14814,9581,0
9,20,275.0001,14815,9582,0
7,20,275.0065,14816,9582,0
8,20,275.0085,14816,9583,0
9,20,275.0121,14817,9584,0
9,20,275.0185,14818,9584,0
11,20,275.0250,14819,9584,0
10,20,275.0478,14819,9584,0
11,20,275.0607,14820,9584,0
8,20,275.0836,14820,9584,0
8,20,275.0872,14821,9585,0
9,20,275.0908,14822,9586,0
7,20,275.0972,14823,9586,0
8,20,275.0992,14824,9587,0
9,20,275.1027,14824,9588,0
8,20,275.1092,14825,9588,0
8,20,275.1127,14825,9589,0
9,20,275.1163,14825,9590,0
12,20,275.1228,14825,9590,0
10,20,275.1686,14825,9590,0
7,20,275.1814,14826,9590,0
8,20,275.1834,14826,9591,0
9,20,275.1870,14827,9592,0
10,20,275.1934,14828,9592,0
11,20,275.2063,14828,9592,0
12,20,275.2292,14829,9592,0
12,20,275.2750,14829,9592,0
8,20,275.3208,14830,9592,0
8,20,275.3243,14830,9593,0
9,20,275.3279,14831,9594,0
11,20,275.3343,14832,9594,0
9,20,275.3572,14833,9594,0
12,20,275.3637,14833,9594,0
11,20,275.4095,14834,9594,0
12,20,275.4324,14835,9594,0
8,20,275.4782,14836,9594,0
8,20,275.4817,14837,9595,0
9,20,275.4853,14838,9596,0
10,20,275.4917,14839,9596,0
10,20,275.5046,14840,9596,0
7,20,275.5175,14841,9596,0
8,20,275.5194,14842,9597,0
9,20,275.5230,14843,9598,0
10,20,275.5295,14844,9598,0
10,20,275.5423,14845,9598,0
11,20,275.5552,14846,9598,0
8,20,275.5781,14847,9598,0
8,20,275.5817,14848,9599,0
9,20,275.5852,14849,9600,0
7,20,275.5917,14849,9600,0
8,20,275.5936,14849,9601,0
9,20,275.5972,14849,9602,0
11,20,275.6037,14849,9602,0
10,20,275.6266,14850,9602,0
10,20,275.6394,14850,9602,0
11,20,275.6523,14851,9602,0
12,20,275.6752,14852,9602,0
11,20,275.7210,14853,9602,0
11,20,275.7439,14853,9602,0
11,20,275.7668,14854,9602,0
10,20,275.7897,14855,9602,0
10,20,275.8026,14855,9602,0
10,20,275.8154,14856,9602,0
10,20,275.8283,14857,9602,0
8,20,275.8412,14857,9602,0
8,20,275.8447,14858,9603,0
9,20,275.8483,14859,9604,0
10,20,275.8547,14859,9604,0
11,20,275.8676,14860,9604,0
9,20,275.8905,14860,9604,0
9,20,275.8970,14861,9604,0
7,20,275.9034,14861,9604,0
8,20,275.9054,14862,9605,0
9,20,275.9089,14863,9606,0
12,20,275.9154,14864,9606,0
11,20,275.9612,14864,9606,0
9,20,275.9841,14865,9606,0
9,20,275.9905,14866,9606,0
7,20,275.9969,14866,9606,0
8,20,275.9989,14866,9607,0
9,20,276.0025,14867,9608,0
12,20,276.0089,14868,9608,0
11,20,276.0547,14869,9608,0
9,20,276.0776,14869,9608,0
8,20,276.0840,14869,9608,0
8,20,276.0876,14869,9609,0
9,20,276.0912,14870,9610,0
11,20,276.0976,14870,9610,0
10,20,276.1205,14871,9610,0
11,20,276.1334,14872,9610,0
7,20,276.1563,14873,9610,0
8,20,276.1582,14874,9611,0
9,20,276.1618,14874,9612,0
11,20,276.1682,14875,9612,0
10,20,276.1911,14876,9612,0
12,20,276.2040,14877,9612,0
12,20,276.2498,14878,9612,0
8,20,276.2956,14879,9612,0
8,20,276.2992,14880,9613,0
9,20,276.3028,14881,9614,0
9,20,276.3092,14882,9614,0
10,20,276.3156,14883,9614,0
12,20,276.3285,14883,9614,0
11,20,276.3743,14884,9614,0
12,20,276.3972,14885,9614,0
7,20,276.4430,14886,9614,0
8,20,276.4450,14887,9615,0
9,20,276.4485,14888,9616,0
10,20,276.4550,14888,9616,0
7,20,276.4678,14889,9616,0
8,20,276.4698,14889,9617,0
9,20,276.4734,14890,9618,0
10,20,276.4798,14891,9618,0
8,20,276.4927,14892,9618,0
8,20,276.4962,14893,9619,0
9,20,276.4998,14893,9620,0
9,20,276.5063,14893,9620,0
9,20,276.5127,14894,9620,0
12,20,276.5191,14894,9620,0
10,20,276.5649,14895,9620,0
8,20,276.5778,14896,9620,0
8,20,276.5814,14897,9621,0
9,20,276.5849,14898,9622,0
10,20,276.5914,14899,9622,0
7,20,276.6042,14900,9622,0
8,20,276.6062,14900,9623,0
9,20,276.6098,14900,9624,0
12,20,276.6162,14901,9624,0
9,20,276.6620,14901,9624,0
10,20,276.6685,14901,9624,0
10,20,276.6813,14901,9624,0
12,20,276.6942,14901,9624,0
8,20,276.7400,14902,9624,0
8,20,276.7436,14902,9625,0
9,20,276.7471,14902,9626,0
12,20,276.7536,14903,9626,0
10,20,276.7994,14904,9626,0
7,20,276.8122,14905,9626,0
8,20,276.8142,14906,9627,0
9,20,276.8178,14907,9628,0
8,20,276.8242,14908,9628,0
8,20,276.8278,14909,9629,0
9,20,276.8314,14910,9630,0
10,20,276.8378,14910,9630,0
8,20,276.8507,14911,9630,0
8,20,276.8542,14912,9631,0
9,20,276.8578,14913,9632,0
7,20,276.8642,14914,9632,0
8,20,276.8662,14915,9633,0
9,20,276.8698,14916,9634,0
11,20,276.8762,14917,9634,0
8,20,276.8991,14917,9634,0
8,20,276.9027,14917,9635,0
9,20,276.9063,14917,9636,0
10,20,276.9127,14918,9636,0
11,20,276.9256,14919,9636,0
9,20,276.9485,14920,9636,0
7,20,276.9549,14921,9636,0
8,20,276.9569,14922,9637,0
9,20,276.9604,14923,9638,0
10,20,276.9669,14924,9638,0
8,20,276.9798,14925,9638,0
8,20,276.9833,14926,9639,0
9,20,276.9869,14927,9640,0
11,20,276.9933,14928,9640,0
11,20,277.0162,14929,9640,0
7,20,277.0391,14930,9640,0
8,20,277.0411,14931,9641,0
9,20,277.0447,14932,9642,0
7,20,277.0511,14933,9642,0
8,20,277.0531,14934,9643,0
9,20,277.0566,14934,9644,0
7,20,277.0631,14935,9644,0
8,20,277.0650,14936,9645,0
9,20,277.0686,14937,9646,0
7,20,277.0750,14937,9646,0
8,20,277.0770,14938,9647,0
9,20,277.0806,14939,9648,0
7,20,277.0870,14940,9648,0
8,20,277.0890,14941,9649,0
9,20,277.0926,14942,9650,0
7,20,277.0990,14943,9650,0
8,20,277.1010,14943,9651,0
9,20,277.1045,14944,9652,0
7,20,277.1110,14944,9652,0
8,20,277.1129,14945,9653,0
9,20,277.1165,14946,9654,0
10,20,277.1229,14947,9654,0
8,20,277.1358,14948,9654,0
8,20,277.1394,14948,9655,0
9,20,277.1430,14949,9656,0
11,20,277.1494,14949,9656,0
8,20,277.1723,14949,9656,0
8,20,277.1759,14950,9657,0
9,20,277.1794,14950,9658,0
8,20,277.1859,14950,9658,0
8,20,277.1894,14951,9659,0
9,20,277.1930,14951,9660,0
10,20,277.1995,14952,9660,0
7,20,277.2123,14952,9660,0
8,20,277.2143,14952,9661,0
9,20,277.2179,14953,9662,0
7,20,277.2243,14954,9662,0
8,20,277.2263,14954,9663,0
9,20,277.2298,14954,9664,0
9,20,277.2363,14955,9664,0
7,20,277.2427,14956,9664,0
8,20,277.2447,14957,9665,0
9,20,277.2482,14958,9666,0
12,20,277.2547,14958,9666,0
9,20,277.3005,14959,9666,0
12,20,277.3069,14960,9666,0
8,20,277.3527,14960,9666,0
8,20,277.3563,14961,9667,0
9,20,277.3599,14962,9668,0
10,20,277.3663,14963,9668,0
11,20,277.3792,14964,9668,0
11,20,277.4021,14965,9668,0
12,20,277.4250,14966,9668,0
12,20,277.4708,14967,9668,0
12,20,277.5166,14968,9668,0
11,20,277.5623,14968,9668,0
11,20,277.5852,14969,9668,0
10,20,277.6081,14969,9668,0
10,20,277.6210,14969,9668,0
9,20,277.6339,14970,9668,0
11,20,277.6403,14970,9668,0
12,20,277.6632,14971,9668,0
10,20,277.7090,14972,9668,0
10,20,277.7219,14973,9668,0
12,20,277.7348,14974,9668,0
7,20,277.7806,14975,9668,0
8,20,277.7825,14976,9669,0
9,20,277.7861,14977,9670,0
12,20,277.7925,14978,9670,0
11,20,277.8383,14978,9670,0
9,20,277.8612,14978,9670,0
12,20,277.8677,14979,9670,0
7,20,277.9134,14979,9670,0
8,20,277.9154,14980,9671,0
9,20,277.9190,14980,9672,0
11,20,277.9254,14981,9672,0
11,20,277.9483,14981,9672,0
7,20,277.9712,14982,9672,0
8,20,277.9732,14983,9673,0
9,20,277.9768,14984,9674,0
10,20,277.9832,14985,9674,0
12,20,277.9961,14985,9674,0
10,20,278.0419,14985,9674,0
11,20,278.0547,14985,9674,0
7,20,278.0776,14986,9674,0
8,20,278.0796,14987,9675,0
9,20,278.0832,14987,9676,0
9,20,278.0896,14987,9676,0
9,20,278.0960,14988,9676,0
8,20,278.1025,14988,9676,0
8,20,278.1060,14989,9677,0
9,20,278.1096,14989,9678,0
10,20,278.1161,14990,9678,0
11,20,278.1289,14991,9678,0
12,20,278.1518,14991,9678,0
11,20,278.1976,14992,9678,0
12,20,278.2205,14993,9678,0
9,20,278.2663,14994,9678,0
7,20,278.2727,14994,9678,0
8,20,278.2747,14994,9679,0
9,20,278.2783,14995,9680,0
12,20,278.2847,14996,9680,0
7,20,278.3305,14996,9680,0
8,20,278.3325,14996,9681,0
9,20,278.3361,14997,9682,0
12,20,278.3425,14998,9682,0
10,20,278.3883,14998,9682,0
8,20,278.4012,14999,9682,0
8,20,278.4047,14999,9683,0
9,20,278.4083,15000,9684,0
12,20,278.4147,15001,9684,0
7,20,278.4605,15001,9684,0
8,20,278.4625,15001,9685,0
9,20,278.4661,15001,9686,0
7,20,278.4725,15002,9686,0
8,20,278.4745,15003,9687,0
9,20,278.4780,15004,9688,0
11,20,278.4845,15004,9688,0
12,20,278.5074,15004,9688,0
8,20,278.5532,15005,9688,0
8,20,278.5567,15005,9689,0
9,20,278.5603,15006,9690,0
11,20,278.5668,15006,9690,0
12,20,278.5897,15007,9690,0
12,20,278.6354,15008,9690,0
8,20,278.6812,15009,9690,0
8,20,278.6848,15010,9691,0
9,20,278.6884,15010,9692,0
9,20,278.6948,15010,9692,0
9,20,278.7013,15011,9692,0
9,20,278.7077,15012,9692,0
8,20,278.7141,15012,9692,0
8,20,278.7177,15013,9693,0
9,20,278.7213,15013,9694,0
7,20,278.7277,15014,9694,0
8,20,278.7297,15014,9695,0
9,20,278.7333,15014,9696,0
11,20,278.7397,15015,9696,0
12,20,278.7626,15016,9696,0
11,20,278.8084,15017,9696,0
11,20,278.8313,15018,9696,0
8,20,278.8542,15018,9696,0
8,20,278.8578,15019,9697,0
9,20,278.8613,15020,9698,0
10,20,278.8678,15021,9698,0
11,20,278.8806,15021,9698,0
7,20,278.9035,15022,9698,0
8,20,278.9055,15023,9699,0
9,20,278.9091,15024,9700,0
8,20,278.9155,15025,9700,0
8,20,278.9191,15026,9701,0
9,20,278.9226,15027,9702,0
10,20,278.9291,15028,9702,0
9,20,278.9420,15028,9702,0
8,20,278.9484,15029,9702,0
8,20,278.9520,15029,9703,0
9,20,278.9555,15029,9704,0
10,20,278.9620,15030,9704,0
11,20,278.9748,15030,9704,0
10,20,278.9977,15031,9704,0
10,20,279.0106,15031,9704,0
10,20,279.0235,15032,9704,0
9,20,279.0364,15033,9704,0
10,20,279.0428,15034,9704,0
7,20,279.0557,15034,9704,0
8,20,279.0576,15035,9705,0
9,20,279.0612,15036,9706,0
10,20,279.0676,15036,9706,0
7,20,279.0805,15037,9706,0
8,20,279.0825,15038,9707,0
9,20,279.0860,15039,9708,0
7,20,279.0925,15040,9708,0
8,20,279.0944,15041,9709,0
9,20,279.0980,15042,9710,0
9,20,279.1045,15043,9710,0
9,20,279.1109,15044,9710,0
10,20,279.1173,15045,9710,0
7,20,279.1302,15045,9710,0
8,20,279.1322,15046,9711,0
9,20,279.1357,15046,9712,0
11,20,279.1422,15047,9712,0
11,20,279.1651,15047,9712,0
7,20,279.1880,15047,9712,0
8,20,279.1899,15048,9713,0
9,20,279.1935,15048,9714,0
10,20,279.1999,15049,9714,0
11,20,279.2128,15050,9714,0
9,20,279.2357,15051,9714,0
10,20,279.2421,15052,9714,0
8,20,279.2550,15052,9714,0
8,20,279.2586,15053,9715,0
9,20,279.2622,15053,9716,0
9,20,279.2686,15054,9716,0
7,20,279.2750,15054,9716,0
8,20,279.2770,15055,9717,0
9,20,279.2806,15055,9718,0
8,20,279.2870,15056,9718,0
8,20,279.2906,15057,9719,0
9,20,279.2942,15057,9720,0
7,20,279.3006,15058,9720,0
8,20,279.3026,15059,9721,0
9,20,279.3061,15060,9722,0
10,20,279.3126,15060,9722,0
11,20,279.3254,15060,9722,0
12,20,279.3483,15061,9722,0
11,20,279.3941,15061,9722,0
8,20,279.4170,15061,9722,0
8,20,279.4206,15062,9723,0
9,20,279.4242,15062,9724,0
9,20,279.4306,15062,9724,0
10,20,279.4370,15063,9724,0
7,20,279.4499,15063,9724,0
8,20,279.4519,15064,9725,0
9,20,279.4554,15064,9726,0
12,20,279.4619,15064,9726,0
8,20,279.5077,15065,9726,0
8,20,279.5113,15066,9727,0
9,20,279.5148,15067,9728,0
9,20,279.5213,15067,9728,0
9,20,279.5277,15068,9728,0
12,20,279.5341,15069,9728,0
8,20,279.5799,15070,9728,0
8,20,279.5835,15071,9729,0
9,20,279.5871,15072,9730,0
10,20,279.5935,15072,9730,0
11,20,279.6064,15073,9730,0
12,20,279.6293,15073,9730,0
12,20,279.6751,15074,9730,0
10,20,279.7209,15075,9730,0
11,20,279.7337,15075,9730,0
11,20,279.7566,15076,9730,0
11,20,279.7795,15077,9730,0
10,20,279.8024,15078,9730,0
8,20,279.8153,15079,9730,0
8,20,279.8189,15080,9731,0
9,20,279.8225,15080,9732,0
7,20,279.8289,15080,9732,0
8,20,279.8309,15081,9733,0
9,20,279.8344,15082,9734,0
8,20,279.8409,15082,9734,0
8,20,279.8444,15083,9735,0
9,20,279.8480,15084,9736,0
10,20,279.8544,15085,9736,0
9,20,279.8673,15086,9736,0
10,20,279.8738,15087,9736,0
9,20,279.8866,15087,9736,0
9,20,279.8931,15087,9736,0
10,20,279.8995,15088,9736,0
8,20,279.9124,15089,9736,0
8,20,279.9159,15090,9737,0
9,20,279.9195,15090,9738,0
10,20,279.9259,15091,9738,0
7,20,279.9388,15092,9738,0
8,20,279.9408,15093,9739,0
9,20,279.9444,15093,9740,0
8,20,279.9508,15094,9740,0
8,20,279.9544,15095,9741,0
9,20,279.9579,15096,9742,0
7,20,279.9644,15096,9742,0
8,20,279.9663,15097,9743,0
9,20,279.9699,15098,9744,0
7,20,279.9763,15099,9744,0
8,20,279.9783,15100,9745,0
9,20,279.9819,15101,9746,0
9,20,279.9883,15102,9746,0
11,20,279.9948,15103,9746,0
11,20,280.0177,15104,9746,0
11,20,280.0406,15105,9746,0
12,20,280.0634,15105,9746,0
12,20,280.1092,15106,9746,0
7,20,280.1550,15106,9746,0
8,20,280.1570,15107,9747,0
9,20,280.1606,15107,9748,0
8,20,280.1670,15108,9748,0
8,20,280.1706,15109,9749,0
9,20,280.1742,15110,9750,0
12,20,280.1806,15111,9750,0
8,20,280.2264,15112,9750,0
8,20,280.2300,15113,9751,0
9,20,280.2335,15113,9752,0
7,20,280.2400,15114,9752,0
8,20,280.2419,15115,9753,0
9,20,280.2455,15115,9754,0
8,20,280.2519,15116,9754,0
8,20,280.2555,15116,9755,0
9,20,280.2591,15116,9756,0
10,20,280.2655,15116,9756,0
12,20,280.2784,15116,9756,0
10,20,280.3242,15116,9756,0
7,20,280.3371,15117,9756,0
8,20,280.3390,15117,9757,0
9,20,280.3426,15117,9758,0
10,20,280.3490,15118,9758,0
8,20,280.3619,15119,9758,0
8,20,280.3655,15119,9759,0
9,20,280.3691,15120,9760,0
11,20,280.3755,15121,9760,0
12,20,280.3984,15121,9760,0
9,20,280.4442,15122,9760,0
9,20,280.4506,15123,9760,0
8,20,280.4571,15123,9760,0
8,20,280.4606,15124,9761,0
9,20,280.4642,15125,9762,0
11,20,280.4706,15126,9762,0
8,20,280.4935,15127,9762,0
8,20,280.4971,15128,9763,0
9,20,280.5007,15128,9764,0
7,20,280.5071,15129,9764,0
8,20,280.5091,15129,9765,0
9,20,280.5127,15130,9766,0
9,20,280.5191,15131,9766,0
12,20,280.5255,15132,9766,0
9,20,280.5713,15133,9766,0
12,20,280.5778,15133,9766,0
9,20,280.6236,15134,9766,0
8,20,280.6300,15135,9766,0
8,20,280.6336,15135,9767,0
9,20,280.6371,15136,9768,0
10,20,280.6436,15137,9768,0
7,20,280.6564,15137,9768,0
8,20,280.6584,15138,9769,0
9,20,280.6620,15138,9770,0
7,20,280.6684,15138,9770,0
8,20,280.6704,15139,9771,0
9,20,280.6740,15140,9772,0
9,20,280.6804,15141,9772,0
8,20,280.6868,15142,9772,0
8,20,280.6904,15142,9773,0
9,20,280.6940,15143,9774,0
8,20,280.7004,15143,9774,0
8,20,280.7040,15143,9775,0
9,20,280.7076,15143,9776,0
10,20,280.7140,15144,9776,0
9,20,280.7269,15145,9776,0
7,20,280.7333,15146,9776,0
8,20,280.7353,15147,9777,0
9,20,280.7388,15148,9778,0
12,20,280.7453,15149,9778,0
9,20,280.7911,15150,9778,0
10,20,280.7975,15151,9778,0
9,20,280.8104,15152,9778,0
11,20,280.8168,15152,9778,0
10,20,280.8397,15152,9778,0
9,20,280.8526,15153,9778,0
12,20,280.8590,15154,9778,0
8,20,280.9048,15154,9778,0
8,20,280.9084,15155,9779,0
9,20,280.9120,15156,9780,0
7,20,280.9184,15157,9780,0
8,20,280.9204,15158,9781,0
9,20,280.9239,15158,9782,0
11,20,280.9304,15159,9782,0
11,20,280.9533,15160,9782,0
8,20,280.9762,15161,9782,0
8,20,280.9797,15162,9783,0
9,20,280.9833,15163,9784,0
10,20,280.9897,15164,9784,0
9,20,281.0026,15164,9784,0
9,20,281.0090,15165,9784,0
11,20,281.0155,15166,9784,0
8,20,281.0384,15167,9784,0
8,20,281.0420,15168,9785,0
9,20,281.0455,15169,9786,0
9,20,281.0520,15169,9786,0
10,20,281.0584,15170,9786,0
8,20,281.0713,15171,9786,0
8,20,281.0748,15171,9787,0
9,20,281.0784,15172,9788,0
7,20,281.0849,15173,9788,0
8,20,281.0868,15173,9789,0
9,20,281.0904,15174,9790,0
11,20,281.0968,15175,9790,0
8,20,281.1197,15176,9790,0
8,20,281.1233,15176,9791,0
9,20,281.1269,15176,9792,0
