# sf,power,energy,firstSentPacket,packetColid,packetTotalLost
9,20,74.0189,2947,3815,0
10,20,74.0253,2947,3816,0
8,20,74.0382,2947,3816,0
8,20,74.0417,2947,3817,0
9,20,74.0453,2948,3818,0
10,20,74.0518,2948,3819,0
10,20,74.0646,2949,3819,0
10,20,74.0775,2949,3819,0
10,20,74.0904,2950,3819,0
10,20,74.1032,2950,3819,0
11,20,74.1161,2951,3819,0
10,20,74.1390,2951,3819,0
10,20,74.1519,2951,3819,0
7,20,74.1647,2952,3819,0
8,20,74.1667,2953,3820,0
9,20,74.1703,2953,3821,0
10,20,74.1767,2953,3822,0
10,20,74.1896,2954,3822,0
12,20,74.2025,2955,3822,0
10,20,74.2483,2955,3822,0
12,20,74.2611,2956,3822,0
8,20,74.3069,2956,3822,0
8,20,74.3105,2956,3823,0
9,20,74.3141,2956,3824,0
10,20,74.3205,2957,3825,0
10,20,74.3334,2957,3825,0
12,20,74.3462,2957,3825,0
11,20,74.3920,2957,3825,0
7,20,74.4149,2957,3825,0
8,20,74.4169,2957,3826,0
9,20,74.4205,2957,3827,0
10,20,74.4269,2958,3828,0
10,20,74.4398,2959,3828,0
7,20,74.4527,2959,3828,0
8,20,74.4546,2960,3829,0
9,20,74.4582,2961,3830,0
10,20,74.4646,2962,3831,0
12,20,74.4775,2962,3831,0
9,20,74.5233,2962,3831,0
8,20,74.5297,2962,3832,0
9,20,74.5333,2962,3833,0
10,20,74.5397,2963,3834,0
12,20,74.5526,2963,3834,0
12,20,74.5984,2964,3834,0
12,20,74.6442,2965,3834,0
8,20,74.6900,2966,3834,0
8,20,74.6936,2967,3835,0
9,20,74.6971,2968,3836,0
10,20,74.7036,2969,3837,0
9,20,74.7165,2969,3837,0
8,20,74.7229,2969,3838,0
9,20,74.7265,2970,3839,0
10,20,74.7329,2970,3840,0
7,20,74.7458,2970,3840,0
8,20,74.7477,2971,3841,0
9,20,74.7513,2972,3842,0
10,20,74.7577,2972,3843,0
10,20,74.7706,2972,3843,0
8,20,74.7835,2973,3843,0
8,20,74.7871,2973,3844,0
9,20,74.7906,2973,3845,0
10,20,74.7971,2974,3846,0
7,20,74.8099,2975,3846,0
8,20,74.8119,2975,3847,0
9,20,74.8155,2975,3848,0
10,20,74.8219,2976,3849,0
10,20,74.8348,2976,3849,0
12,20,74.8477,2976,3849,0
10,20,74.8934,2976,3849,0
8,20,74.9063,2977,3849,0
8,20,74.9099,2978,3850,0
9,20,74.9135,2979,3851,0
10,20,74.9199,2979,3852,0
12,20,74.9328,2980,3852,0
8,20,74.9786,2981,3852,0
8,20,74.9821,2982,3853,0
9,20,74.9857,2983,3854,0
10,20,74.9922,2983,3855,0
8,20,75.0050,2984,3855,0
8,20,75.0086,2985,3856,0
9,20,75.0122,2985,3857,0
10,20,75.0186,2985,3858,0
10,20,75.0315,2986,3858,0
8,20,75.0443,2986,3858,0
8,20,75.0479,2987,3859,0
9,20,75.0515,2987,3860,0
10,20,75.0579,2987,3861,0
10,20,75.0708,2988,3861,0
10,20,75.0837,2988,3861,0
11,20,75.0965,2989,3861,0
7,20,75.1194,2990,3861,0
8,20,75.1214,2990,3862,0
9,20,75.1250,2990,3863,0
10,20,75.1314,2990,3864,0
12,20,75.1443,2990,3864,0
12,20,75.1901,2991,3864,0
12,20,75.2359,2992,3864,0
12,20,75.2817,2993,3864,0
10,20,75.3275,2993,3864,0
8,20,75.3403,2993,3864,0
8,20,75.3439,2993,3865,0
9,20,75.3475,2994,3866,0
10,20,75.3539,2995,3867,0
11,20,75.3668,2995,3867,0
11,20,75.3897,2996,3867,0
10,20,75.4126,2997,3867,0
8,20,75.4255,2997,3867,0
8,20,75.4290,2997,3868,0
9,20,75.4326,2997,3869,0
10,20,75.4390,2998,3870,0
12,20,75.4519,2998,3870,0
12,20,75.4977,2998,3870,0
11,20,75.5435,2998,3870,0
12,20,75.5664,2998,3870,0
10,20,75.6122,2998,3870,0
8,20,75.6251,2999,3870,0
8,20,75.6286,2999,3871,0
9,20,75.6322,3000,3872,0
10,20,75.6386,3000,3873,0
10,20,75.6515,3000,3873,0
11,20,75.6644,3001,3873,0
7,20,75.6873,3001,3873,0
8,20,75.6893,3001,3874,0
9,20,75.6928,3002,3875,0
10,20,75.6993,3003,3876,0
11,20,75.7121,3003,3876,0
10,20,75.7350,3003,3876,0
9,20,75.7479,3003,3876,0
8,20,75.7543,3004,3877,0
9,20,75.7579,3004,3878,0
10,20,75.7643,3005,3879,0
8,20,75.7772,3005,3879,0
8,20,75.7808,3006,3880,0
9,20,75.7844,3006,3881,0
10,20,75.7908,3006,3882,0
12,20,75.8037,3007,3882,0
7,20,75.8495,3007,3882,0
8,20,75.8514,3008,3883,0
9,20,75.8550,3008,3884,0
10,20,75.8614,3009,3885,0
8,20,75.8743,3009,3885,0
8,20,75.8779,3010,3886,0
9,20,75.8815,3011,3887,0
10,20,75.8879,3011,3888,0
10,20,75.9008,3011,3888,0
9,20,75.9136,3011,3888,0
8,20,75.9201,3012,3889,0
9,20,75.9236,3013,3890,0
10,20,75.9301,3013,3891,0
9,20,75.9430,3014,3891,0
8,20,75.9494,3014,3892,0
9,20,75.9530,3015,3893,0
10,20,75.9594,3016,3894,0
7,20,75.9723,3016,3894,0
8,20,75.9742,3017,3895,0
9,20,75.9778,3017,3896,0
10,20,75.9842,3018,3897,0
10,20,75.9971,3018,3897,0
10,20,76.0100,3018,3897,0
10,20,76.0229,3019,3897,0
8,20,76.0357,3019,3897,0
8,20,76.0393,3020,3898,0
9,20,76.0429,3020,3899,0
10,20,76.0493,3021,3900,0
10,20,76.0622,3021,3900,0
10,20,76.0750,3021,3900,0
12,20,76.0879,3021,3900,0
10,20,76.1337,3022,3900,0
12,20,76.1466,3023,3900,0
9,20,76.1924,3023,3900,0
8,20,76.1988,3023,3901,0
9,20,76.2024,3023,3902,0
10,20,76.2088,3024,3903,0
11,20,76.2217,3025,3903,0
9,20,76.2446,3026,3903,0
8,20,76.2510,3027,3904,0
9,20,76.2546,3028,3905,0
10,20,76.2610,3029,3906,0
11,20,76.2739,3030,3906,0
9,20,76.2968,3030,3906,0
8,20,76.3032,3031,3907,0
9,20,76.3068,3032,3908,0
10,20,76.3133,3032,3909,0
7,20,76.3261,3032,3909,0
8,20,76.3281,3032,3910,0
9,20,76.3317,3033,3911,0
10,20,76.3381,3034,3912,0
7,20,76.3510,3035,3912,0
8,20,76.3529,3036,3913,0
9,20,76.3565,3036,3914,0
10,20,76.3629,3037,3915,0
10,20,76.3758,3038,3915,0
10,20,76.3887,3039,3915,0
10,20,76.4016,3039,3915,0
12,20,76.4144,3039,3915,0
10,20,76.4602,3040,3915,0
11,20,76.4731,3040,3915,0
12,20,76.4960,3040,3915,0
8,20,76.5418,3041,3915,0
8,20,76.5454,3041,3916,0
9,20,76.5489,3041,3917,0
10,20,76.5554,3041,3918,0
10,20,76.5682,3042,3918,0
12,20,76.5811,3042,3918,0
10,20,76.6269,3042,3918,0
11,20,76.6398,3043,3918,0
12,20,76.6627,3044,3918,0
12,20,76.7085,3044,3918,0
11,20,76.7543,3045,3918,0
7,20,76.7772,3045,3918,0
8,20,76.7791,3045,3919,0
9,20,76.7827,3046,3920,0
10,20,76.7891,3047,3921,0
10,20,76.8020,3047,3921,0
7,20,76.8149,3048,3921,0
8,20,76.8168,3048,3922,0
9,20,76.8204,3048,3923,0
10,20,76.8269,3048,3924,0
8,20,76.8397,3049,3924,0
8,20,76.8433,3050,3925,0
9,20,76.8469,3051,3926,0
10,20,76.8533,3052,3927,0
7,20,76.8662,3052,3927,0
8,20,76.8681,3052,3928,0
9,20,76.8717,3052,3929,0
10,20,76.8782,3052,3930,0
8,20,76.8910,3052,3930,0
8,20,76.8946,3052,3931,0
9,20,76.8982,3052,3932,0
10,20,76.9046,3053,3933,0
7,20,76.9175,3053,3933,0
8,20,76.9194,3053,3934,0
9,20,76.9230,3054,3935,0
10,20,76.9294,3054,3936,0
10,20,76.9423,3054,3936,0
7,20,76.9552,3054,3936,0
8,20,76.9572,3054,3937,0
9,20,76.9607,3055,3938,0
10,20,76.9672,3056,3939,0
10,20,76.9800,3056,3939,0
10,20,76.9929,3057,3939,0
8,20,77.0058,3058,3939,0
8,20,77.0094,3058,3940,0
9,20,77.0129,3058,3941,0
10,20,77.0194,3059,3942,0
9,20,77.0322,3060,3942,0
8,20,77.0387,3060,3943,0
9,20,77.0422,3061,3944,0
10,20,77.0487,3062,3945,0
8,20,77.0615,3063,3945,0
8,20,77.0651,3063,3946,0
9,20,77.0687,3064,3947,0
10,20,77.0751,3065,3948,0
8,20,77.0880,3065,3948,0
8,20,77.0916,3066,3949,0
9,20,77.0951,3066,3950,0
10,20,77.1016,3067,3951,0
10,20,77.1145,3067,3951,0
12,20,77.1273,3067,3951,0
10,20,77.1731,3067,3951,0
10,20,77.1860,3068,3951,0
9,20,77.1989,3068,3951,0
8,20,77.2053,3068,3952,0
9,20,77.2089,3069,3953,0
10,20,77.2153,3069,3954,0
10,20,77.2282,3069,3954,0
10,20,77.2410,3069,3954,0
9,20,77.2539,3069,3954,0
8,20,77.2604,3069,3955,0
9,20,77.2639,3070,3956,0
10,20,77.2704,3070,3957,0
9,20,77.2832,3070,3957,0
8,20,77.2897,3070,3958,0
9,20,77.2932,3070,3959,0
10,20,77.2997,3071,3960,0
11,20,77.3126,3071,3960,0
8,20,77.3354,3071,3960,0
8,20,77.3390,3072,3961,0
9,20,77.3426,3073,3962,0
10,20,77.3490,3074,3963,0
7,20,77.3619,3074,3963,0
8,20,77.3639,3074,3964,0
9,20,77.3674,3074,3965,0
10,20,77.3739,3075,3966,0
11,20,77.3867,3076,3966,0
11,20,77.4096,3076,3966,0
8,20,77.4325,3076,3966,0
8,20,77.4361,3076,3967,0
9,20,77.4397,3076,3968,0
10,20,77.4461,3077,3969,0
11,20,77.4590,3078,3969,0
9,20,77.4819,3079,3969,0
8,20,77.4883,3079,3970,0
9,20,77.4919,3080,3971,0
10,20,77.4983,3080,3972,0
10,20,77.5112,3081,3972,0
8,20,77.5241,3081,3972,0
8,20,77.5277,3081,3973,0
9,20,77.5312,3081,3974,0
10,20,77.5377,3081,3975,0
9,20,77.5505,3082,3975,0
8,20,77.5570,3082,3976,0
9,20,77.5605,3082,3977,0
10,20,77.5670,3082,3978,0
7,20,77.5798,3083,3978,0
8,20,77.5818,3083,3979,0
9,20,77.5854,3084,3980,0
10,20,77.5918,3085,3981,0
8,20,77.6047,3085,3981,0
8,20,77.6083,3086,3982,0
9,20,77.6118,3087,3983,0
10,20,77.6183,3088,3984,0
10,20,77.6311,3089,3984,0
11,20,77.6440,3089,3984,0
12,20,77.6669,3089,3984,0
10,20,77.7127,3089,3984,0
8,20,77.7256,3089,3984,0
8,20,77.7292,3090,3985,0
9,20,77.7327,3090,3986,0
10,20,77.7392,3090,3987,0
10,20,77.7520,3090,3987,0
9,20,77.7649,3090,3987,0
8,20,77.7713,3091,3988,0
9,20,77.7749,3091,3989,0
10,20,77.7814,3092,3990,0
8,20,77.7942,3092,3990,0
8,20,77.7978,3093,3991,0
9,20,77.8014,3094,3992,0
10,20,77.8078,3095,3993,0
10,20,77.8207,3096,3993,0
12,20,77.8335,3097,3993,0
11,20,77.8793,3097,3993,0
11,20,77.9022,3097,3993,0
12,20,77.9251,3097,3993,0
8,20,77.9709,3098,3993,0
8,20,77.9745,3098,3994,0
9,20,77.9781,3099,3995,0
10,20,77.9845,3100,3996,0
10,20,77.9974,3101,3996,0
7,20,78.0103,3102,3996,0
8,20,78.0122,3103,3997,0
9,20,78.0158,3103,3998,0
10,20,78.0222,3103,3999,0
7,20,78.0351,3104,3999,0
8,20,78.0371,3105,4000,0
9,20,78.0406,3106,4001,0
10,20,78.0471,3106,4002,0
9,20,78.0599,3106,4002,0
8,20,78.0664,3107,4003,0
9,20,78.0700,3107,4004,0
10,20,78.0764,3107,4005,0
8,20,78.0893,3107,4005,0
8,20,78.0928,3108,4006,0
9,20,78.0964,3108,4007,0
10,20,78.1028,3108,4008,0
10,20,78.1157,3108,4008,0
7,20,78.1286,3109,4008,0
8,20,78.1306,3110,4009,0
9,20,78.1341,3110,4010,0
10,20,78.1406,3111,4011,0
10,20,78.1534,3112,4011,0
10,20,78.1663,3113,4011,0
10,20,78.1792,3113,4011,0
10,20,78.1920,3113,4011,0
11,20,78.2049,3113,4011,0
9,20,78.2278,3114,4011,0
8,20,78.2342,3114,4012,0
9,20,78.2378,3115,4013,0
10,20,78.2443,3115,4014,0
9,20,78.2571,3115,4014,0
8,20,78.2636,3116,4015,0
9,20,78.2671,3117,4016,0
10,20,78.2736,3118,4017,0
10,20,78.2864,3118,4017,0
8,20,78.2993,3119,4017,0
8,20,78.3029,3120,4018,0
9,20,78.3065,3121,4019,0
10,20,78.3129,3122,4020,0
8,20,78.3258,3123,4020,0
8,20,78.3293,3124,4021,0
9,20,78.3329,3125,4022,0
10,20,78.3394,3126,4023,0
10,20,78.3522,3126,4023,0
9,20,78.3651,3126,4023,0
8,20,78.3715,3126,4024,0
9,20,78.3751,3126,4025,0
10,20,78.3815,3126,4026,0
10,20,78.3944,3127,4026,0
8,20,78.4073,3128,4026,0
8,20,78.4109,3129,4027,0
9,20,78.4144,3129,4028,0
10,20,78.4209,3130,4029,0
7,20,78.4337,3131,4029,0
8,20,78.4357,3131,4030,0
9,20,78.4393,3132,4031,0
10,20,78.4457,3132,4032,0
8,20,78.4586,3133,4032,0
8,20,78.4622,3133,4033,0
9,20,78.4657,3134,4034,0
10,20,78.4722,3135,4035,0
7,20,78.4850,3136,4035,0
8,20,78.4870,3136,4036,0
9,20,78.4906,3137,4037,0
10,20,78.4970,3137,4038,0
8,20,78.5099,3138,4038,0
8,20,78.5134,3138,4039,0
9,20,78.5170,3138,4040,0
10,20,78.5235,3138,4041,0
10,20,78.5363,3138,4041,0
7,20,78.5492,3138,4041,0
8,20,78.5512,3139,4042,0
9,20,78.5547,3140,4043,0
10,20,78.5612,3141,4044,0
9,20,78.5740,3141,4044,0
8,20,78.5805,3142,4045,0
9,20,78.5841,3142,4046,0
10,20,78.5905,3143,4047,0
9,20,78.6034,3143,4047,0
8,20,78.6098,3144,4048,0
9,20,78.6134,3144,4049,0
10,20,78.6198,3145,4050,0
11,20,78.6327,3145,4050,0
7,20,78.6556,3146,4050,0
8,20,78.6575,3146,4051,0
9,20,78.6611,3147,4052,0
10,20,78.6675,3148,4053,0
10,20,78.6804,3149,4053,0
10,20,78.6933,3150,4053,0
10,20,78.7062,3150,4053,0
7,20,78.7190,3150,4053,0
8,20,78.7210,3151,4054,0
9,20,78.7246,3151,4055,0
10,20,78.7310,3152,4056,0
10,20,78.7439,3152,4056,0
9,20,78.7567,3152,4056,0
8,20,78.7632,3153,4057,0
9,20,78.7668,3153,4058,0
10,20,78.7732,3154,4059,0
8,20,78.7861,3155,4059,0
8,20,78.7896,3155,4060,0
9,20,78.7932,3156,4061,0
10,20,78.7996,3156,4062,0
10,20,78.8125,3157,4062,0
7,20,78.8254,3157,4062,0
8,20,78.8274,3157,4063,0
9,20,78.8309,3158,4064,0
10,20,78.8374,3158,4065,0
7,20,78.8502,3158,4065,0
8,20,78.8522,3159,4066,0
9,20,78.8558,3160,4067,0
10,20,78.8622,3160,4068,0
10,20,78.8751,3161,4068,0
11,20,78.8879,3162,4068,0
9,20,78.9108,3163,4068,0
8,20,78.9173,3163,4069,0
9,20,78.9209,3163,4070,0
10,20,78.9273,3164,4071,0
7,20,78.9402,3165,4071,0
8,20,78.9421,3166,4072,0
9,20,78.9457,3167,4073,0
10,20,78.9521,3167,4074,0
12,20,78.9650,3167,4074,0
9,20,79.0108,3167,4074,0
8,20,79.0172,3167,4075,0
9,20,79.0208,3167,4076,0
10,20,79.0272,3167,4077,0
10,20,79.0401,3167,4077,0
11,20,79.0530,3167,4077,0
9,20,79.0759,3167,4077,0
8,20,79.0823,3168,4078,0
9,20,79.0859,3168,4079,0
10,20,79.0923,3168,4080,0
12,20,79.1052,3169,4080,0
8,20,79.1510,3169,4080,0
8,20,79.1546,3169,4081,0
9,20,79.1581,3170,4082,0
10,20,79.1646,3171,4083,0
9,20,79.1774,3171,4083,0
8,20,79.1839,3171,4084,0
9,20,79.1875,3171,4085,0
10,20,79.1939,3171,4086,0
11,20,79.2068,3172,4086,0
11,20,79.2297,3173,4086,0
12,20,79.2526,3173,4086,0
10,20,79.2984,3173,4086,0
10,20,79.3112,3173,4086,0
9,20,79.3241,3174,4086,0
8,20,79.3305,3175,4087,0
9,20,79.3341,3176,4088,0
10,20,79.3405,3177,4089,0
12,20,79.3534,3178,4089,0
7,20,79.3992,3178,4089,0
8,20,79.4012,3179,4090,0
9,20,79.4047,3179,4091,0
10,20,79.4112,3180,4092,0
12,20,79.4241,3180,4092,0
7,20,79.4698,3181,4092,0
8,20,79.4718,3182,4093,0
9,20,79.4754,3182,4094,0
10,20,79.4818,3183,4095,0
10,20,79.4947,3183,4095,0
10,20,79.5076,3183,4095,0
7,20,79.5204,3184,4095,0
8,20,79.5224,3184,4096,0
9,20,79.5260,3184,4097,0
10,20,79.5324,3184,4098,0
9,20,79.5453,3185,4098,0
8,20,79.5517,3185,4099,0
9,20,79.5553,3185,4100,0
10,20,79.5617,3185,4101,0
8,20,79.5746,3186,4101,0
8,20,79.5782,3187,4102,0
9,20,79.5817,3187,4103,0
10,20,79.5882,3188,4104,0
10,20,79.6010,3188,4104,0
9,20,79.6139,3188,4104,0
8,20,79.6204,3189,4105,0
9,20,79.6239,3189,4106,0
10,20,79.6304,3190,4107,0
10,20,79.6432,3191,4107,0
8,20,79.6561,3192,4107,0
8,20,79.6597,3193,4108,0
9,20,79.6633,3194,4109,0
10,20,79.6697,3194,4110,0
9,20,79.6826,3195,4110,0
8,20,79.6890,3196,4111,0
9,20,79.6926,3197,4112,0
10,20,79.6990,3197,4113,0
10,20,79.7119,3197,4113,0
8,20,79.7247,3197,4113,0
8,20,79.7283,3197,4114,0
9,20,79.7319,3197,4115,0
10,20,79.7383,3197,4116,0
9,20,79.7512,3198,4116,0
8,20,79.7576,3198,4117,0
9,20,79.7612,3198,4118,0
10,20,79.7676,3198,4119,0
12,20,79.7805,3199,4119,0
10,20,79.8263,3199,4119,0
11,20,79.8392,3200,4119,0
10,20,79.8621,3200,4119,0
10,20,79.8750,3200,4119,0
8,20,79.8878,3200,4119,0
8,20,79.8914,3200,4120,0
9,20,79.8950,3200,4121,0
10,20,79.9014,3201,4122,0
10,20,79.9143,3201,4122,0
10,20,79.9271,3201,4122,0
8,20,79.9400,3201,4122,0
8,20,79.9436,3202,4123,0
9,20,79.9472,3202,4124,0
10,20,79.9536,3202,4125,0
10,20,79.9665,3202,4125,0
7,20,79.9793,3202,4125,0
8,20,79.9813,3202,4126,0
9,20,79.9849,3202,4127,0
10,20,79.9913,3203,4128,0
11,20,80.0042,3204,4128,0
8,20,80.0271,3205,4128,0
8,20,80.0307,3206,4129,0
9,20,80.0342,3207,4130,0
10,20,80.0407,3207,4131,0
11,20,80.0535,3207,4131,0
12,20,80.0764,3207,4131,0
11,20,80.1222,3207,4131,0
7,20,80.1451,3208,4131,0
8,20,80.1471,3208,4132,0
9,20,80.1507,3208,4133,0
10,20,80.1571,3209,4134,0
10,20,80.1700,3210,4134,0
8,20,80.1828,3210,4134,0
8,20,80.1864,3210,4135,0
9,20,80.1900,3211,4136,0
10,20,80.1964,3212,4137,0
8,20,80.2093,3213,4137,0
8,20,80.2129,3214,4138,0
9,20,80.2164,3214,4139,0
10,20,80.2229,3214,4140,0
10,20,80.2358,3214,4140,0
12,20,80.2486,3215,4140,0
8,20,80.2944,3216,4140,0
8,20,80.2980,3217,4141,0
9,20,80.3016,3218,4142,0
10,20,80.3080,3218,4143,0
10,20,80.3209,3219,4143,0
7,20,80.3337,3220,4143,0
8,20,80.3357,3220,4144,0
9,20,80.3393,3220,4145,0
10,20,80.3457,3220,4146,0
10,20,80.3586,3220,4146,0
10,20,80.3715,3221,4146,0
11,20,80.3843,3222,4146,0
10,20,80.4072,3223,4146,0
9,20,80.4201,3224,4146,0
8,20,80.4265,3224,4147,0
9,20,80.4301,3225,4148,0
10,20,80.4365,3226,4149,0
11,20,80.4494,3227,4149,0
8,20,80.4723,3227,4149,0
8,20,80.4759,3227,4150,0
9,20,80.4795,3228,4151,0
10,20,80.4859,3228,4152,0
8,20,80.4988,3228,4152,0
8,20,80.5023,3229,4153,0
9,20,80.5059,3229,4154,0
10,20,80.5123,3229,4155,0
8,20,80.5252,3229,4155,0
8,20,80.5288,3229,4156,0
9,20,80.5324,3230,4157,0
10,20,80.5388,3230,4158,0
12,20,80.5517,3230,4158,0
10,20,80.5975,3230,4158,0
7,20,80.6103,3230,4158,0
8,20,80.6123,3231,4159,0
9,20,80.6159,3231,4160,0
10,20,80.6223,3231,4161,0
11,20,80.6352,3231,4161,0
11,20,80.6581,3231,4161,0
8,20,80.6810,3232,4161,0
8,20,80.6846,3232,4162,0
9,20,80.6881,3232,4163,0
10,20,80.6946,3233,4164,0
10,20,80.7074,3233,4164,0
9,20,80.7203,3233,4164,0
8,20,80.7267,3233,4165,0
9,20,80.7303,3233,4166,0
10,20,80.7367,3233,4167,0
11,20,80.7496,3233,4167,0
10,20,80.7725,3234,4167,0
10,20,80.7854,3234,4167,0
9,20,80.7983,3235,4167,0
8,20,80.8047,3235,4168,0
9,20,80.8083,3236,4169,0
10,20,80.8147,3236,4170,0
10,20,80.8276,3237,4170,0
10,20,80.8404,3237,4170,0
10,20,80.8533,3237,4170,0
10,20,80.8662,3237,4170,0
10,20,80.8791,3237,4170,0
8,20,80.8919,3238,4170,0
8,20,80.8955,3238,4171,0
9,20,80.8991,3238,4172,0
10,20,80.9055,3238,4173,0
10,20,80.9184,3238,4173,0
10,20,80.9313,3239,4173,0
8,20,80.9441,3240,4173,0
8,20,80.9477,3241,4174,0
9,20,80.9513,3241,4175,0
10,20,80.9577,3242,4176,0
7,20,80.9706,3242,4176,0
8,20,80.9725,3242,4177,0
9,20,80.9761,3243,4178,0
10,20,80.9826,3243,4179,0
10,20,80.9954,3244,4179,0
12,20,81.0083,3245,4179,0
9,20,81.0541,3246,4179,0
8,20,81.0605,3247,4180,0
9,20,81.0641,3248,4181,0
10,20,81.0705,3248,4182,0
10,20,81.0834,3249,4182,0
10,20,81.0963,3250,4182,0
9,20,81.1091,3250,4182,0
8,20,81.1156,3251,4183,0
9,20,81.1192,3251,4184,0
10,20,81.1256,3252,4185,0
12,20,81.1385,3252,4185,0
9,20,81.1843,3253,4185,0
8,20,81.1907,3253,4186,0
9,20,81.1943,3254,4187,0
10,20,81.2007,3255,4188,0
9,20,81.2136,3256,4188,0
8,20,81.2200,3256,4189,0
9,20,81.2236,3257,4190,0
10,20,81.2300,3258,4191,0
9,20,81.2429,3258,4191,0
8,20,81.2493,3258,4192,0
9,20,81.2529,3259,4193,0
10,20,81.2593,3260,4194,0
9,20,81.2722,3260,4194,0
8,20,81.2786,3260,4195,0
9,20,81.2822,3260,4196,0
10,20,81.2886,3260,4197,0
9,20,81.3015,3261,4197,0
8,20,81.3080,3262,4198,0
9,20,81.3115,3263,4199,0
10,20,81.3180,3264,4200,0
12,20,81.3308,3264,4200,0
12,20,81.3766,3265,4200,0
11,20,81.4224,3266,4200,0
9,20,81.4453,3267,4200,0
8,20,81.4518,3267,4201,0
9,20,81.4553,3267,4202,0
10,20,81.4618,3267,4203,0
10,20,81.4746,3267,4203,0
11,20,81.4875,3268,4203,0
10,20,81.5104,3268,4203,0
10,20,81.5233,3268,4203,0
7,20,81.5362,3269,4203,0
8,20,81.5381,3269,4204,0
9,20,81.5417,3270,4205,0
10,20,81.5481,3270,4206,0
7,20,81.5610,3270,4206,0
8,20,81.5630,3270,4207,0
9,20,81.5665,3270,4208,0
10,20,81.5730,3271,4209,0
10,20,81.5858,3272,4209,0
11,20,81.5987,3273,4209,0
7,20,81.6216,3273,4209,0
8,20,81.6236,3273,4210,0
9,20,81.6271,3274,4211,0
10,20,81.6336,3274,4212,0
9,20,81.6465,3275,4212,0
8,20,81.6529,3275,4213,0
9,20,81.6565,3276,4214,0
10,20,81.6629,3276,4215,0
12,20,81.6758,3276,4215,0
10,20,81.7216,3276,4215,0
9,20,81.7344,3277,4215,0
8,20,81.7409,3277,4216,0
9,20,81.7444,3277,4217,0
10,20,81.7509,3277,4218,0
8,20,81.7638,3277,4218,0
8,20,81.7673,3278,4219,0
9,20,81.7709,3279,4220,0
10,20,81.7773,3280,4221,0
11,20,81.7902,3280,4221,0
10,20,81.8131,3281,4221,0
10,20,81.8260,3281,4221,0
8,20,81.8388,3281,4221,0
8,20,81.8424,3281,4222,0
9,20,81.8460,3282,4223,0
10,20,81.8524,3282,4224,0
9,20,81.8653,3283,4224,0
8,20,81.8717,3284,4225,0
9,20,81.8753,3284,4226,0
10,20,81.8817,3284,4227,0
9,20,81.8946,3284,4227,0
8,20,81.9010,3285,4228,0
9,20,81.9046,3286,4229,0
10,20,81.9111,3286,4230,0
10,20,81.9239,3287,4230,0
10,20,81.9368,3288,4230,0
8,20,81.9497,3288,4230,0
8,20,81.9532,3289,4231,0
9,20,81.9568,3290,4232,0
10,20,81.9633,3290,4233,0
10,20,81.9761,3291,4233,0
12,20,81.9890,3292,4233,0
12,20,82.0348,3292,4233,0
12,20,82.0806,3293,4233,0
12,20,82.1264,3293,4233,0
11,20,82.1722,3293,4233,0
9,20,82.1951,3293,4233,0
8,20,82.2015,3294,4234,0
9,20,82.2051,3294,4235,0
10,20,82.2115,3295,4236,0
7,20,82.2244,3296,4236,0
8,20,82.2264,3296,4237,0
9,20,82.2299,3297,4238,0
10,20,82.2364,3297,4239,0
11,20,82.2492,3297,4239,0
7,20,82.2721,3297,4239,0
8,20,82.2741,3298,4240,0
9,20,82.2777,3298,4241,0
10,20,82.2841,3298,4242,0
11,20,82.2970,3298,4242,0
10,20,82.3199,3299,4242,0
8,20,82.3327,3300,4242,0
8,20,82.3363,3301,4243,0
9,20,82.3399,3302,4244,0
10,20,82.3463,3303,4245,0
10,20,82.3592,3303,4245,0
10,20,82.3721,3304,4245,0
7,20,82.3849,3305,4245,0
8,20,82.3869,3305,4246,0
9,20,82.3905,3306,4247,0
10,20,82.3969,3307,4248,0
11,20,82.4098,3307,4248,0
10,20,82.4327,3308,4248,0
11,20,82.4456,3308,4248,0
12,20,82.4685,3308,4248,0
12,20,82.5142,3308,4248,0
12,20,82.5600,3309,4248,0
12,20,82.6058,3310,4248,0
9,20,82.6516,3310,4248,0
8,20,82.6581,3310,4249,0
9,20,82.6616,3311,4250,0
10,20,82.6681,3312,4251,0
10,20,82.6810,3312,4251,0
10,20,82.6938,3312,4251,0
9,20,82.7067,3313,4251,0
8,20,82.7131,3314,4252,0
9,20,82.7167,3314,4253,0
10,20,82.7231,3314,4254,0
9,20,82.7360,3314,4254,0
8,20,82.7424,3314,4255,0
9,20,82.7460,3314,4256,0
10,20,82.7525,3314,4257,0
12,20,82.7653,3314,4257,0
9,20,82.8111,3315,4257,0
8,20,82.8176,3315,4258,0
9,20,82.8211,3315,4259,0
10,20,82.8276,3316,4260,0
10,20,82.8404,3316,4260,0
7,20,82.8533,3316,4260,0
8,20,82.8553,3316,4261,0
9,20,82.8588,3316,4262,0
10,20,82.8653,3316,4263,0
7,20,82.8782,3316,4263,0
8,20,82.8801,3316,4264,0
9,20,82.8837,3316,4265,0
10,20,82.8901,3317,4266,0
7,20,82.9030,3317,4266,0
8,20,82.9050,3318,4267,0
9,20,82.9085,3319,4268,0
10,20,82.9150,3319,4269,0
11,20,82.9278,3319,4269,0
10,20,82.9507,3319,4269,0
10,20,82.9636,3319,4269,0
9,20,82.9765,3319,4269,0
8,20,82.9829,3320,4270,0
