# sf,power,energy,firstSentPacket,packetColid,packetTotalLost
11,20,191.0614,10989,0,0
11,20,191.0843,10990,0,0
9,20,191.1072,10991,0,0
9,20,191.1137,10992,0,0
9,20,191.1201,10993,0,0
9,20,191.1265,10994,0,0
9,20,191.1330,10995,0,0
9,20,191.1394,10996,0,0
12,20,191.1458,10997,0,0
12,20,191.1916,10998,0,0
9,20,191.2374,10999,0,0
9,20,191.2439,11000,0,0
9,20,191.2503,11001,0,0
7,20,191.2567,11002,0,0
11,20,191.2587,11003,0,0
9,20,191.2816,11004,0,0
9,20,191.2880,11005,0,0
9,20,191.2945,11006,0,0
11,20,191.3009,11007,0,0
9,20,191.3238,11008,0,0
9,20,191.3302,11009,0,0
9,20,191.3367,11010,0,0
7,20,191.3431,11011,0,0
9,20,191.3451,11012,0,0
9,20,191.3515,11013,0,0
9,20,191.3579,11014,0,0
8,20,191.3644,11015,0,0
9,20,191.3680,11016,0,0
7,20,191.3744,11017,0,0
10,20,191.3764,11018,0,0
10,20,191.3892,11019,0,0
8,20,191.4021,11020,0,0
10,20,191.4057,11021,0,0
10,20,191.4185,11022,0,0
12,20,191.4314,11023,0,0
10,20,191.4772,11024,0,0
10,20,191.4901,11025,0,0
10,20,191.5030,11026,0,0
11,20,191.5158,11027,0,0
10,20,191.5387,11028,0,0
10,20,191.5516,11029,0,0
10,20,191.5645,11030,0,0
10,20,191.5773,11031,0,0
10,20,191.5902,11032,0,0
10,20,191.6031,11033,0,0
10,20,191.6159,11034,0,0
10,20,191.6288,11035,0,0
9,20,191.6417,11036,0,0
7,20,191.6481,11037,0,0
10,20,191.6501,11038,0,0
10,20,191.6630,11039,0,0
10,20,191.6758,11040,0,0
12,20,191.6887,11041,0,0
8,20,191.7345,11042,0,0
10,20,191.7381,11043,0,0
10,20,191.7509,11044,0,0
9,20,191.7638,11045,0,0
9,20,191.7702,11046,0,0
8,20,191.7767,11047,0,0
11,20,191.7803,11048,0,0
10,20,191.8032,11049,0,0
10,20,191.8160,11050,0,0
10,20,191.8289,11051,0,0
10,20,191.8418,11052,0,0
10,20,191.8546,11053,0,0
10,20,191.8675,11054,0,0
10,20,191.8804,11055,0,0
10,20,191.8933,11056,0,0
10,20,191.9061,11057,0,0
12,20,191.9190,11058,0,0
8,20,191.9648,11059,0,0
12,20,191.9684,11060,0,0
12,20,192.0142,11061,0,0
12,20,192.0600,11062,0,0
12,20,192.1058,11063,0,0
12,20,192.1515,11064,0,0
12,20,192.1973,11065,0,0
8,20,192.2431,11066,0,0
12,20,192.2467,11067,0,0
12,20,192.2925,11068,0,0
12,20,192.3383,11069,0,0
12,20,192.3841,11070,0,0
12,20,192.4299,11071,0,0
8,20,192.4757,11072,0,0
12,20,192.4793,11073,0,0
12,20,192.5251,11074,0,0
12,20,192.5709,11075,0,0
12,20,192.6166,11076,0,0
9,20,192.6624,11077,0,0
10,20,192.6689,11078,0,0
12,20,192.6818,11079,0,0
9,20,192.7275,11080,0,0
12,20,192.7340,11081,0,0
12,20,192.7798,11082,0,0
10,20,192.8256,11083,0,0
12,20,192.8384,11084,0,0
12,20,192.8842,11085,0,0
12,20,192.9300,11086,0,0
10,20,192.9758,11087,0,0
11,20,192.9887,11088,0,0
12,20,193.0116,11089,0,0
7,20,193.0574,11090,0,0
8,20,193.0594,11091,0,0
12,20,193.0629,11092,0,0
12,20,193.1087,11093,0,0
12,20,193.1545,11094,0,0
12,20,193.2003,11095,0,0
11,20,193.2461,11096,0,0
7,20,193.2690,11097,0,0
9,20,193.2710,11098,0,0
12,20,193.2774,11099,0,0
12,20,193.3232,11100,0,0
12,20,193.3690,11101,0,0
12,20,193.4148,11102,0,0
12,20,193.4606,11103,0,0
12,20,193.5064,11104,0,0
12,20,193.5522,11105,0,0
8,20,193.5980,11106,0,0
11,20,193.6016,11107,0,0
8,20,193.6245,11108,0,0
7,20,193.6280,11109,0,0
8,20,193.6300,11110,0,0
11,20,193.6336,11111,0,0
9,20,193.6565,11112,0,0
11,20,193.6629,11113,0,0
12,20,193.6858,11114,0,0
12,20,193.7316,11115,0,0
10,20,193.7774,11116,0,0
7,20,193.7903,11117,0,0
8,20,193.7922,11118,0,0
11,20,193.7958,11119,0,0
11,20,193.8187,11120,0,0
7,20,193.8416,11121,0,0
11,20,193.8436,11122,0,0
11,20,193.8665,11123,0,0
11,20,193.8894,11124,0,0
8,20,193.9122,11125,0,0
11,20,193.9158,11126,0,0
11,20,193.9387,11127,0,0
12,20,193.9616,11128,0,0
11,20,194.0074,11129,0,0
11,20,194.0303,11130,0,0
10,20,194.0532,11131,0,0
9,20,194.0661,11132,0,0
11,20,194.0725,11133,0,0
12,20,194.0954,11134,0,0
11,20,194.1412,11135,0,0
12,20,194.1641,11136,0,0
11,20,194.2099,11137,0,0
11,20,194.2328,11138,0,0
11,20,194.2557,11139,0,0
11,20,194.2786,11140,0,0
11,20,194.3015,11141,0,0
11,20,194.3244,11142,0,0
11,20,194.3473,11143,0,0
7,20,194.3702,11144,0,0
11,20,194.3722,11145,0,0
10,20,194.3950,11146,0,0
9,20,194.4079,11147,0,0
7,20,194.4144,11148,0,0
11,20,194.4163,11149,0,0
11,20,194.4392,11150,0,0
9,20,194.4621,11151,0,0
9,20,194.4686,11152,0,0
11,20,194.4750,11153,0,0
8,20,194.4979,11154,0,0
11,20,194.5015,11155,0,0
11,20,194.5244,11156,0,0
11,20,194.5473,11157,0,0
12,20,194.5702,11158,0,0
11,20,194.6159,11159,0,0
11,20,194.6388,11160,0,0
11,20,194.6617,11161,0,0
11,20,194.6846,11162,0,0
11,20,194.7075,11163,0,0
12,20,194.7304,11164,0,0
9,20,194.7762,11165,0,0
10,20,194.7827,11166,0,0
12,20,194.7955,11167,0,0
10,20,194.8413,11168,0,0
10,20,194.8542,11169,0,0
10,20,194.8671,11170,0,0
10,20,194.8799,11171,0,0
10,20,194.8928,11172,0,0
10,20,194.9057,11173,0,0
10,20,194.9186,11174,0,0
10,20,194.9314,11175,0,0
10,20,194.9443,11176,0,0
10,20,194.9572,11177,0,0
10,20,194.9700,11178,0,0
10,20,194.9829,11179,0,0
7,20,194.9958,11180,0,0
10,20,194.9978,11181,0,0
10,20,195.0106,11182,0,0
7,20,195.0235,11183,0,0
9,20,195.0255,11184,0,0
8,20,195.0319,11185,0,0
11,20,195.0355,11186,0,0
7,20,195.0584,11187,0,0
11,20,195.0603,11188,0,0
8,20,195.0832,11189,0,0
11,20,195.0868,11190,0,0
11,20,195.1097,11191,0,0
11,20,195.1326,11192,0,0
11,20,195.1555,11193,0,0
10,20,195.1784,11194,0,0
11,20,195.1913,11195,0,0
11,20,195.2142,11196,0,0
12,20,195.2371,11197,0,0
10,20,195.2829,11198,0,0
11,20,195.2957,11199,0,0
11,20,195.3186,11200,0,0
11,20,195.3415,11201,0,0
11,20,195.3644,11202,0,0
9,20,195.3873,11203,0,0
9,20,195.3938,11204,0,0
11,20,195.4002,11205,0,0
8,20,195.4231,11206,0,0
9,20,195.4267,11207,0,0
11,20,195.4331,11208,0,0
11,20,195.4560,11209,0,0
11,20,195.4789,11210,0,0
11,20,195.5018,11211,0,0
12,20,195.5247,11212,0,0
11,20,195.5705,11213,0,0
11,20,195.5934,11214,0,0
11,20,195.6163,11215,0,0
11,20,195.6392,11216,0,0
11,20,195.6621,11217,0,0
11,20,195.6850,11218,0,0
11,20,195.7079,11219,0,0
12,20,195.7308,11220,0,0
11,20,195.7766,11221,0,0
11,20,195.7995,11222,0,0
11,20,195.8224,11223,0,0
11,20,195.8453,11224,0,0
11,20,195.8682,11225,0,0
11,20,195.8910,11226,0,0
11,20,195.9139,11227,0,0
9,20,195.9368,11228,0,0
12,20,195.9433,11229,0,0
11,20,195.9891,11230,0,0
10,20,196.0120,11231,0,0
11,20,196.0248,11232,0,0
11,20,196.0477,11233,0,0
12,20,196.0706,11234,0,0
11,20,196.1164,11235,0,0
11,20,196.1393,11236,0,0
11,20,196.1622,11237,0,0
11,20,196.1851,11238,0,0
11,20,196.2080,11239,0,0
9,20,196.2309,11240,0,0
11,20,196.2374,11241,0,0
11,20,196.2603,11242,0,0
11,20,196.2832,11243,0,0
11,20,196.3061,11244,0,0
11,20,196.3290,11245,0,0
11,20,196.3518,11246,0,0
11,20,196.3747,11247,0,0
11,20,196.3976,11248,0,0
11,20,196.4205,11249,0,0
11,20,196.4434,11250,0,0
8,20,196.4663,11251,0,0
10,20,196.4699,11252,0,0
7,20,196.4828,11253,0,0
11,20,196.4847,11254,0,0
11,20,196.5076,11255,0,0
11,20,196.5305,11256,0,0
7,20,196.5534,11257,0,0
11,20,196.5554,11258,0,0
9,20,196.5783,11259,0,0
11,20,196.5847,11260,0,0
11,20,196.6076,11261,0,0
12,20,196.6305,11262,0,0
11,20,196.6763,11263,0,0
10,20,196.6992,11264,0,0
11,20,196.7121,11265,0,0
11,20,196.7350,11266,0,0
11,20,196.7579,11267,0,0
11,20,196.7808,11268,0,0
11,20,196.8037,11269,0,0
11,20,196.8266,11270,0,0
11,20,196.8495,11271,0,0
8,20,196.8724,11272,0,0
11,20,196.8760,11273,0,0
11,20,196.8989,11274,0,0
11,20,196.9218,11275,0,0
7,20,196.9446,11276,0,0
11,20,196.9466,11277,0,0
11,20,196.9695,11278,0,0
11,20,196.9924,11279,0,0
8,20,197.0153,11280,0,0
11,20,197.0189,11281,0,0
11,20,197.0418,11282,0,0
12,20,197.0647,11283,0,0
11,20,197.1105,11284,0,0
7,20,197.1334,11285,0,0
11,20,197.1353,11286,0,0
11,20,197.1582,11287,0,0
12,20,197.1811,11288,0,0
11,20,197.2269,11289,0,0
10,20,197.2498,11290,0,0
10,20,197.2627,11291,0,0
10,20,197.2756,11292,0,0
10,20,197.2884,11293,0,0
10,20,197.3013,11294,0,0
10,20,197.3142,11295,0,0
10,20,197.3270,11296,0,0
9,20,197.3399,11297,0,0
10,20,197.3464,11298,0,0
10,20,197.3592,11299,0,0
10,20,197.3721,11300,0,0
10,20,197.3850,11301,0,0
10,20,197.3978,11302,0,0
9,20,197.4107,11303,0,0
11,20,197.4171,11304,0,0
10,20,197.4400,11305,0,0
10,20,197.4529,11306,0,0
10,20,197.4658,11307,0,0
9,20,197.4787,11308,0,0
9,20,197.4851,11309,0,0
9,20,197.4915,11310,0,0
9,20,197.4980,11311,0,0
10,20,197.5044,11312,0,0
10,20,197.5173,11313,0,0
10,20,197.5301,11314,0,0
10,20,197.5430,11315,0,0
10,20,197.5559,11316,0,0
8,20,197.5688,11317,0,0
10,20,197.5723,11318,0,0
8,20,197.5852,11319,0,0
12,20,197.5888,11320,0,0
8,20,197.6346,11321,0,0
7,20,197.6381,11322,0,0
10,20,197.6401,11323,0,0
10,20,197.6530,11324,0,0
10,20,197.6658,11325,0,0
10,20,197.6787,11326,0,0
10,20,197.6916,11327,0,0
10,20,197.7045,11328,0,0
9,20,197.7173,11329,0,0
9,20,197.7238,11330,0,0
10,20,197.7302,11331,0,0
10,20,197.7431,11332,0,0
10,20,197.7559,11333,0,0
10,20,197.7688,11334,0,0
10,20,197.7817,11335,0,0
10,20,197.7946,11336,0,0
10,20,197.8074,11337,0,0
8,20,197.8203,11338,0,0
7,20,197.8239,11339,0,0
10,20,197.8258,11340,0,0
10,20,197.8387,11341,0,0
10,20,197.8516,11342,0,0
10,20,197.8645,11343,0,0
9,20,197.8773,11344,0,0
10,20,197.8838,11345,0,0
11,20,197.8966,11346,0,0
10,20,197.9195,11347,0,0
8,20,197.9324,11348,0,0
10,20,197.9360,11349,0,0
10,20,197.9488,11350,0,0
9,20,197.9617,11351,0,0
10,20,197.9682,11352,0,0
10,20,197.9810,11353,0,0
10,20,197.9939,11354,0,0
10,20,198.0068,11355,0,0
10,20,198.0196,11356,0,0
10,20,198.0325,11357,0,0
10,20,198.0454,11358,0,0
7,20,198.0582,11359,0,0
10,20,198.0602,11360,0,0
10,20,198.0731,11361,0,0
10,20,198.0860,11362,0,0
10,20,198.0988,11363,0,0
10,20,198.1117,11364,0,0
10,20,198.1246,11365,0,0
10,20,198.1374,11366,0,0
10,20,198.1503,11367,0,0
10,20,198.1632,11368,0,0
12,20,198.1761,11369,0,0
8,20,198.2218,11370,0,0
10,20,198.2254,11371,0,0
10,20,198.2383,11372,0,0
10,20,198.2512,11373,0,0
11,20,198.2640,11374,0,0
11,20,198.2869,11375,0,0
10,20,198.3098,11376,0,0
10,20,198.3227,11377,0,0
10,20,198.3356,11378,0,0
10,20,198.3484,11379,0,0
10,20,198.3613,11380,0,0
10,20,198.3742,11381,0,0
12,20,198.3871,11382,0,0
10,20,198.4329,11383,0,0
10,20,198.4457,11384,0,0
9,20,198.4586,11385,0,0
10,20,198.4650,11386,0,0
10,20,198.4779,11387,0,0
10,20,198.4908,11388,0,0
10,20,198.5036,11389,0,0
12,20,198.5165,11390,0,0
10,20,198.5623,11391,0,0
10,20,198.5752,11392,0,0
7,20,198.5881,11393,0,0
10,20,198.5900,11394,0,0
8,20,198.6029,11395,0,0
10,20,198.6065,11396,0,0
10,20,198.6193,11397,0,0
10,20,198.6322,11398,0,0
10,20,198.6451,11399,0,0
10,20,198.6579,11400,0,0
10,20,198.6708,11401,0,0
10,20,198.6837,11402,0,0
11,20,198.6966,11403,0,0
10,20,198.7195,11404,0,0
10,20,198.7323,11405,0,0
8,20,198.7452,11406,0,0
8,20,198.7488,11407,0,0
10,20,198.7523,11408,0,0
10,20,198.7652,11409,0,0
10,20,198.7781,11410,0,0
10,20,198.7910,11411,0,0
10,20,198.8038,11412,0,0
10,20,198.8167,11413,0,0
10,20,198.8296,11414,0,0
10,20,198.8424,11415,0,0
10,20,198.8553,11416,0,0
10,20,198.8682,11417,0,0
12,20,198.8811,11418,0,0
10,20,198.9269,11419,0,0
10,20,198.9397,11420,0,0
10,20,198.9526,11421,0,0
10,20,198.9655,11422,0,0
10,20,198.9783,11423,0,0
7,20,198.9912,11424,0,0
8,20,198.9932,11425,0,0
10,20,198.9967,11426,0,0
7,20,199.0096,11427,0,0
10,20,199.0116,11428,0,0
10,20,199.0245,11429,0,0
8,20,199.0373,11430,0,0
8,20,199.0409,11431,0,0
10,20,199.0445,11432,0,0
10,20,199.0573,11433,0,0
8,20,199.0702,11434,0,0
10,20,199.0738,11435,0,0
10,20,199.0867,11436,0,0
10,20,199.0995,11437,0,0
10,20,199.1124,11438,0,0
10,20,199.1253,11439,0,0
10,20,199.1381,11440,0,0
10,20,199.1510,11441,0,0
9,20,199.1639,11442,0,0
7,20,199.1703,11443,0,0
10,20,199.1723,11444,0,0
10,20,199.1852,11445,0,0
10,20,199.1980,11446,0,0
7,20,199.2109,11447,0,0
8,20,199.2129,11448,0,0
10,20,199.2164,11449,0,0
7,20,199.2293,11450,0,0
7,20,199.2313,11451,0,0
11,20,199.2332,11452,0,0
10,20,199.2561,11453,0,0
10,20,199.2690,11454,0,0
10,20,199.2819,11455,0,0
10,20,199.2947,11456,0,0
10,20,199.3076,11457,0,0
10,20,199.3205,11458,0,0
10,20,199.3334,11459,0,0
10,20,199.3462,11460,0,0
10,20,199.3591,11461,0,0
11,20,199.3720,11462,0,0
11,20,199.3949,11463,0,0
11,20,199.4178,11464,0,0
11,20,199.4407,11465,0,0
7,20,199.4636,11466,0,0
11,20,199.4655,11467,0,0
11,20,199.4884,11468,0,0
10,20,199.5113,11469,0,0
11,20,199.5242,11470,0,0
11,20,199.5471,11471,0,0
11,20,199.5700,11472,0,0
11,20,199.5929,11473,0,0
11,20,199.6158,11474,0,0
8,20,199.6387,11475,0,0
11,20,199.6423,11476,0,0
10,20,199.6652,11477,0,0
10,20,199.6780,11478,0,0
10,20,199.6909,11479,0,0
7,20,199.7038,11480,0,0
10,20,199.7057,11481,0,0
10,20,199.7186,11482,0,0
10,20,199.7315,11483,0,0
10,20,199.7443,11484,0,0
10,20,199.7572,11485,0,0
10,20,199.7701,11486,0,0
10,20,199.7830,11487,0,0
10,20,199.7958,11488,0,0
12,20,199.8087,11489,0,0
10,20,199.8545,11490,0,0
10,20,199.8674,11491,0,0
10,20,199.8802,11492,0,0
9,20,199.8931,11493,0,0
10,20,199.8995,11494,0,0
12,20,199.9124,11495,0,0
9,20,199.9582,11496,0,0
10,20,199.9646,11497,0,0
10,20,199.9775,11498,0,0
10,20,199.9904,11499,0,0
7,20,200.0033,11500,0,0
10,20,200.0052,11501,0,0
11,20,200.0181,11502,0,0
11,20,200.0410,11503,0,0
10,20,200.0639,11504,0,0
11,20,200.0768,11505,0,0
12,20,200.0997,11506,0,0
10,20,200.1455,11507,0,0
10,20,200.1583,11508,0,0
10,20,200.1712,11509,0,0
10,20,200.1841,11510,0,0
10,20,200.1969,11511,0,0
9,20,200.2098,11512,0,0
10,20,200.2162,11513,0,0
10,20,200.2291,11514,0,0
10,20,200.2420,11515,0,0
10,20,200.2549,11516,0,0
7,20,200.2677,11517,0,0
10,20,200.2697,11518,0,0
10,20,200.2826,11519,0,0
10,20,200.2954,11520,0,0
10,20,200.3083,11521,0,0
10,20,200.3212,11522,0,0
10,20,200.3341,11523,0,0
10,20,200.3469,11524,0,0
8,20,200.3598,11525,0,0
7,20,200.3634,11526,0,0
9,20,200.3653,11527,0,0
12,20,200.3718,11528,0,0
12,20,200.4176,11529,0,0
12,20,200.4634,11530,0,0
12,20,200.5092,11531,0,0
8,20,200.5550,11532,0,0
12,20,200.5585,11533,0,0
12,20,200.6043,11534,0,0
12,20,200.6501,11535,0,0
10,20,200.6959,11536,0,0
8,20,200.7088,11537,0,0
11,20,200.7124,11538,0,0
12,20,200.7353,11539,0,0
7,20,200.7810,11540,0,0
7,20,200.7830,11541,0,0
7,20,200.7850,11542,0,0
7,20,200.7869,11543,0,0
8,20,200.7889,11544,0,0
7,20,200.7925,11545,0,0
8,20,200.7944,11546,0,0
10,20,200.7980,11547,0,0
7,20,200.8109,11548,0,0
7,20,200.8129,11549,0,0
10,20,200.8148,11550,0,0
7,20,200.8277,11551,0,0
7,20,200.8297,11552,0,0
7,20,200.8316,11553,0,0
7,20,200.8336,11554,0,0
7,20,200.8355,11555,0,0
7,20,200.8375,11556,0,0
7,20,200.8395,11557,0,0
7,20,200.8414,11558,0,0
7,20,200.8434,11559,0,0
7,20,200.8454,11560,0,0
11,20,200.8473,11561,0,0
10,20,200.8702,11562,0,0
7,20,200.8831,11563,0,0
7,20,200.8851,11564,0,0
7,20,200.8870,11565,0,0
7,20,200.8890,11566,0,0
7,20,200.8910,11567,0,0
7,20,200.8929,11568,0,0
7,20,200.8949,11569,0,0
7,20,200.8969,11570,0,0
7,20,200.8988,11571,0,0
7,20,200.9008,11572,0,0
7,20,200.9027,11573,0,0
12,20,200.9047,11574,0,0
7,20,200.9505,11575,0,0
12,20,200.9525,11576,0,0
7,20,200.9983,11577,0,0
7,20,201.0002,11578,0,0
7,20,201.0022,11579,0,0
7,20,201.0042,11580,0,0
12,20,201.0061,11581,0,0
7,20,201.0519,11582,0,0
12,20,201.0539,11583,0,0
7,20,201.0997,11584,0,0
7,20,201.1016,11585,0,0
12,20,201.1036,11586,0,0
12,20,201.1494,11587,0,0
12,20,201.1952,11588,0,0
12,20,201.2410,11589,0,0
12,20,201.2868,11590,0,0
8,20,201.3326,11591,0,0
12,20,201.3362,11592,0,0
12,20,201.3820,11593,0,0
12,20,201.4278,11594,0,0
12,20,201.4735,11595,0,0
12,20,201.5193,11596,0,0
12,20,201.5651,11597,0,0
9,20,201.6109,11598,0,0
10,20,201.6174,11599,0,0
12,20,201.6302,11600,0,0
11,20,201.6760,11601,0,0
8,20,201.6989,11602,0,0
8,20,201.7025,11603,0,0
8,20,201.7061,11604,0,0
8,20,201.7097,11605,0,0
8,20,201.7132,11606,0,0
8,20,201.7168,11607,0,0
8,20,201.7204,11608,0,0
12,20,201.7239,11609,0,0
12,20,201.7697,11610,0,0
8,20,201.8155,11611,0,0
8,20,201.8191,11612,0,0
9,20,201.8227,11613,0,0
8,20,201.8291,11614,0,0
8,20,201.8327,11615,0,0
9,20,201.8363,11616,0,0
9,20,201.8427,11617,0,0
11,20,201.8491,11618,0,0
11,20,201.8720,11619,0,0
12,20,201.8949,11620,0,0
11,20,201.9407,11621,0,0
7,20,201.9636,11622,0,0
8,20,201.9656,11623,0,0
11,20,201.9692,11624,0,0
12,20,201.9921,11625,0,0
11,20,202.0379,11626,0,0
11,20,202.0608,11627,0,0
11,20,202.0837,11628,0,0
11,20,202.1066,11629,0,0
11,20,202.1294,11630,0,0
8,20,202.1523,11631,0,0
11,20,202.1559,11632,0,0
7,20,202.1788,11633,0,0
11,20,202.1808,11634,0,0
11,20,202.2037,11635,0,0
11,20,202.2266,11636,0,0
11,20,202.2495,11637,0,0
11,20,202.2724,11638,0,0
10,20,202.2953,11639,0,0
11,20,202.3081,11640,0,0
11,20,202.3310,11641,0,0
11,20,202.3539,11642,0,0
11,20,202.3768,11643,0,0
11,20,202.3997,11644,0,0
8,20,202.4226,11645,0,0
11,20,202.4262,11646,0,0
11,20,202.4491,11647,0,0
11,20,202.4720,11648,0,0
11,20,202.4949,11649,0,0
11,20,202.5178,11650,0,0
11,20,202.5407,11651,0,0
11,20,202.5636,11652,0,0
9,20,202.5865,11653,0,0
9,20,202.5929,11654,0,0
11,20,202.5994,11655,0,0
11,20,202.6223,11656,0,0
7,20,202.6452,11657,0,0
11,20,202.6471,11658,0,0
12,20,202.6700,11659,0,0
11,20,202.7158,11660,0,0
11,20,202.7387,11661,0,0
11,20,202.7616,11662,0,0
11,20,202.7845,11663,0,0
12,20,202.8074,11664,0,0
11,20,202.8532,11665,0,0
11,20,202.8761,11666,0,0
11,20,202.8990,11667,0,0
11,20,202.9219,11668,0,0
11,20,202.9448,11669,0,0
11,20,202.9677,11670,0,0
10,20,202.9906,11671,0,0
11,20,203.0035,11672,0,0
7,20,203.0264,11673,0,0
11,20,203.0283,11674,0,0
11,20,203.0512,11675,0,0
11,20,203.0741,11676,0,0
11,20,203.0970,11677,0,0
11,20,203.1199,11678,0,0
11,20,203.1428,11679,0,0
11,20,203.1657,11680,0,0
11,20,203.1886,11681,0,0
11,20,203.2115,11682,0,0
7,20,203.2344,11683,0,0
11,20,203.2364,11684,0,0
9,20,203.2593,11685,0,0
9,20,203.2657,11686,0,0
9,20,203.2721,11687,0,0
9,20,203.2786,11688,0,0
9,20,203.2850,11689,0,0
9,20,203.2914,11690,0,0
9,20,203.2979,11691,0,0
11,20,203.3043,11692,0,0
9,20,203.3272,11693,0,0
9,20,203.3336,11694,0,0
12,20,203.3401,11695,0,0
9,20,203.3859,11696,0,0
9,20,203.3923,11697,0,0
8,20,203.3987,11698,0,0
9,20,203.4023,11699,0,0
9,20,203.4088,11700,0,0
9,20,203.4152,11701,0,0
9,20,203.4216,11702,0,0
9,20,203.4281,11703,0,0
9,20,203.4345,11704,0,0
9,20,203.4409,11705,0,0
9,20,203.4474,11706,0,0
10,20,203.4538,11707,0,0
9,20,203.4667,11708,0,0
9,20,203.4731,11709,0,0
9,20,203.4795,11710,0,0
9,20,203.4860,11711,0,0
9,20,203.4924,11712,0,0
9,20,203.4989,11713,0,0
9,20,203.5053,11714,0,0
9,20,203.5117,11715,0,0
9,20,203.5182,11716,0,0
9,20,203.5246,11717,0,0
8,20,203.5310,11718,0,0
12,20,203.5346,11719,0,0
11,20,203.5804,11720,0,0
11,20,203.6033,11721,0,0
8,20,203.6262,11722,0,0
11,20,203.6298,11723,0,0
11,20,203.6527,11724,0,0
7,20,203.6756,11725,0,0
11,20,203.6775,11726,0,0
11,20,203.7004,11727,0,0
11,20,203.7233,11728,0,0
11,20,203.7462,11729,0,0
11,20,203.7691,11730,0,0
11,20,203.7920,11731,0,0
11,20,203.8149,11732,0,0
11,20,203.8378,11733,0,0
11,20,203.8607,11734,0,0
12,20,203.8836,11735,0,0
8,20,203.9294,11736,0,0
11,20,203.9330,11737,0,0
11,20,203.9559,11738,0,0
11,20,203.9788,11739,0,0
11,20,204.0017,11740,0,0
7,20,204.0246,11741,0,0
10,20,204.0265,11742,0,0
11,20,204.0394,11743,0,0
11,20,204.0623,11744,0,0
8,20,204.0852,11745,0,0
7,20,204.0888,11746,0,0
11,20,204.0907,11747,0,0
7,20,204.1136,11748,0,0
12,20,204.1156,11749,0,0
11,20,204.1614,11750,0,0
11,20,204.1843,11751,0,0
11,20,204.2072,11752,0,0
11,20,204.2301,11753,0,0
11,20,204.2530,11754,0,0
10,20,204.2759,11755,0,0
11,20,204.2888,11756,0,0
8,20,204.3117,11757,0,0
8,20,204.3152,11758,0,0
11,20,204.3188,11759,0,0
11,20,204.3417,11760,0,0
11,20,204.3646,11761,0,0
11,20,204.3875,11762,0,0
11,20,204.4104,11763,0,0
11,20,204.4333,11764,0,0
12,20,204.4562,11765,0,0
8,20,204.5020,11766,0,0
11,20,204.5056,11767,0,0
9,20,204.5285,11768,0,0
11,20,204.5349,11769,0,0
11,20,204.5578,11770,0,0
11,20,204.5807,11771,0,0
11,20,204.6036,11772,0,0
8,20,204.6265,11773,0,0
8,20,204.6301,11774,0,0
9,20,204.6336,11775,0,0
11,20,204.6401,11776,0,0
11,20,204.6630,11777,0,0
12,20,204.6859,11778,0,0
7,20,204.7317,11779,0,0
11,20,204.7336,11780,0,0
11,20,204.7565,11781,0,0
11,20,204.7794,11782,0,0
11,20,204.8023,11783,0,0
11,20,204.8252,11784,0,0
11,20,204.8481,11785,0,0
11,20,204.8710,11786,0,0
11,20,204.8939,11787,0,0
11,20,204.9168,11788,0,0
10,20,204.9397,11789,0,0
11,20,204.9526,11790,0,0
11,20,204.9755,11791,0,0
11,20,204.9984,11792,0,0
11,20,205.0213,11793,0,0
9,20,205.0442,11794,0,0
7,20,205.0506,11795,0,0
11,20,205.0526,11796,0,0
11,20,205.0755,11797,0,0
12,20,205.0984,11798,0,0
11,20,205.1442,11799,0,0
11,20,205.1670,11800,0,0
11,20,205.1899,11801,0,0
11,20,205.2128,11802,0,0
9,20,205.2357,11803,0,0
10,20,205.2422,11804,0,0
8,20,205.2550,11805,0,0
11,20,205.2586,11806,0,0
12,20,205.2815,11807,0,0
11,20,205.3273,11808,0,0
9,20,205.3502,11809,0,0
11,20,205.3566,11810,0,0
12,20,205.3795,11811,0,0
10,20,205.4253,11812,0,0
11,20,205.4382,11813,0,0
12,20,205.4611,11814,0,0
11,20,205.5069,11815,0,0
11,20,205.5298,11816,0,0
11,20,205.5527,11817,0,0
10,20,205.5756,11818,0,0
8,20,205.5885,11819,0,0
9,20,205.5920,11820,0,0
11,20,205.5985,11821,0,0
11,20,205.6214,11822,0,0
11,20,205.6443,11823,0,0
11,20,205.6672,11824,0,0
11,20,205.6901,11825,0,0
11,20,205.7130,11826,0,0
11,20,205.7359,11827,0,0
11,20,205.7588,11828,0,0
11,20,205.7817,11829,0,0
11,20,205.8046,11830,0,0
7,20,205.8275,11831,0,0
11,20,205.8294,11832,0,0
10,20,205.8523,11833,0,0
11,20,205.8652,11834,0,0
11,20,205.8881,11835,0,0
11,20,205.9110,11836,0,0
9,20,205.9339,11837,0,0
11,20,205.9403,11838,0,0
11,20,205.9632,11839,0,0
8,20,205.9861,11840,0,0
9,20,205.9897,11841,0,0
11,20,205.9961,11842,0,0
11,20,206.0190,11843,0,0
11,20,206.0419,11844,0,0
11,20,206.0648,11845,0,0
7,20,206.0877,11846,0,0
7,20,206.0897,11847,0,0
10,20,206.0916,11848,0,0
10,20,206.1045,11849,0,0
8,20,206.1174,11850,0,0
12,20,206.1210,11851,0,0
12,20,206.1668,11852,0,0
12,20,206.2126,11853,0,0
12,20,206.2583,11854,0,0
12,20,206.3041,11855,0,0
10,20,206.3499,11856,0,0
10,20,206.3628,11857,0,0
12,20,206.3757,11858,0,0
10,20,206.4215,11859,0,0
12,20,206.4343,11860,0,0
12,20,206.4801,11861,0,0
